0.15002,0.20992,0.13776,0.29691,0.56516,0.42516,0.20197,0.24623,0.33456,0.33582
0.034394,0.10481,0.069028,0.25728,0.78807,0.46544,0.14478,0.13133,0.15908,0.12515
0.064018,0.1599,0.10828,0.28776,0.79315,0.37239,0.1631,0.17104,0.14592,0.17575
0.05732,0.12362,0.086555,0.24785,0.74629,0.47245,0.15235,0.15249,0.24721,0.15743
0.050324,0.14143,0.081792,0.26371,0.75615,0.44579,0.16006,0.17247,0.21543,0.1702
0.038874,0.12293,0.076917,0.26161,0.76773,0.45839,0.15481,0.14652,0.20856,0.14342
0.059156,0.16431,0.095521,0.28639,0.73604,0.44178,0.177,0.17984,0.20985,0.18364
0.060831,0.14554,0.1006,0.27771,0.75019,0.44047,0.16474,0.16424,0.21884,0.17051
0.12176,0.17043,0.11733,0.29518,0.58451,0.45882,0.18694,0.21741,0.38621,0.26776
0.048198,0.12302,0.067317,0.26774,0.58443,0.56664,0.1887,0.18655,0.37685,0.17682
0.059086,0.12596,0.083771,0.25067,0.71709,0.47844,0.14419,0.16297,0.30863,0.15833
0.063184,0.13038,0.084881,0.25102,0.64227,0.49083,0.1551,0.1608,0.42207,0.16527
0.17795,0.22968,0.17697,0.33363,0.59295,0.36533,0.21412,0.24044,0.2298,0.36254
0.13852,0.17339,0.13426,0.33054,0.64006,0.42551,0.19715,0.2026,0.24931,0.30108
0.081359,0.22171,0.11664,0.27961,0.74222,0.36672,0.15683,0.24498,0.17337,0.22892
0.13585,0.18764,0.16361,0.33988,0.62303,0.42685,0.2204,0.20741,0.21901,0.30679
0.14628,0.29734,0.16547,0.29507,0.6325,0.31097,0.19259,0.30115,0.22151,0.31959
0.12724,0.275,0.15708,0.30055,0.6634,0.35044,0.20077,0.27666,0.18041,0.28439
0.18742,0.24665,0.17664,0.3129,0.54872,0.36975,0.21443,0.25518,0.28058,0.38379
0.086479,0.18865,0.11969,0.28869,0.7258,0.40256,0.18013,0.2052,0.22065,0.2172
0.058319,0.15151,0.0915,0.2569,0.78502,0.41297,0.14599,0.16675,0.18687,0.16861
0.090901,0.20979,0.14331,0.3125,0.72885,0.37393,0.18919,0.21267,0.16649,0.22302
0.059659,0.15154,0.091511,0.24605,0.68406,0.37121,0.14373,0.16893,0.47556,0.15319
0.1703,0.22047,0.16457,0.31863,0.5956,0.38489,0.22105,0.2381,0.2421,0.35601
0.078487,0.17661,0.11328,0.28598,0.77749,0.37186,0.15879,0.18506,0.1625,0.19848
0.092038,0.21859,0.14972,0.32272,0.70638,0.36934,0.19558,0.23004,0.19303,0.23102
0.24526,0.26562,0.21009,0.30494,0.45553,0.30844,0.2221,0.27946,0.29382,0.46451
0.046823,0.11942,0.086256,0.28521,0.75791,0.45334,0.16924,0.14238,0.2141,0.14167
0.16515,0.22753,0.16273,0.35221,0.55436,0.37807,0.18652,0.25816,0.31084,0.34945
0.091843,0.21245,0.13281,0.29709,0.74735,0.35779,0.16942,0.21984,0.17069,0.21871
0.085847,0.15764,0.087315,0.27015,0.44147,0.48817,0.1811,0.22967,0.55229,0.25178
0.12714,0.17247,0.13644,0.32816,0.58174,0.41139,0.19169,0.20855,0.3967,0.28724
0.052241,0.13415,0.082135,0.25751,0.79412,0.42507,0.15307,0.15237,0.15999,0.15052
0.071002,0.19661,0.10086,0.25352,0.7279,0.43808,0.1624,0.21121,0.22034,0.20144
0.14923,0.2008,0.15035,0.32592,0.52489,0.42337,0.21814,0.23962,0.3625,0.34267
0.12289,0.26456,0.20069,0.35072,0.59731,0.38893,0.25071,0.26238,0.17404,0.28564
0.14417,0.23115,0.15139,0.31923,0.57572,0.43549,0.22465,0.25381,0.22956,0.33507
0.19831,0.2327,0.14235,0.29737,0.57094,0.35129,0.17577,0.24682,0.31228,0.39889
0.10009,0.19208,0.13246,0.32859,0.52624,0.49732,0.22948,0.23882,0.34696,0.27061
0.032317,0.10357,0.075813,0.26628,0.70575,0.54007,0.18217,0.14036,0.22753,0.13103
0.10428,0.15417,0.14014,0.34173,0.71477,0.40913,0.19537,0.16881,0.16662,0.2371
0.13128,0.1606,0.13906,0.34731,0.68655,0.38801,0.18074,0.18624,0.21834,0.283
0.12395,0.16795,0.1305,0.31768,0.7266,0.38748,0.1741,0.17569,0.17371,0.26275
0.15472,0.21476,0.15447,0.31564,0.583,0.38992,0.21016,0.2407,0.30375,0.34664
0.038886,0.10605,0.046411,0.27799,0.40015,0.61658,0.19254,0.21348,0.51508,0.13988
0.15858,0.20033,0.13701,0.31591,0.66524,0.36974,0.18361,0.21721,0.23419,0.31806
0.079306,0.18711,0.11868,0.27777,0.71299,0.40232,0.17353,0.2097,0.28122,0.20992
0.088909,0.22269,0.13633,0.29492,0.74369,0.34345,0.17126,0.22573,0.1805,0.2303
0.035372,0.11603,0.07775,0.25451,0.78835,0.44594,0.14009,0.13552,0.20261,0.12275
0.10282,0.21285,0.14418,0.31314,0.67728,0.38954,0.19884,0.23002,0.23249,0.26142
0.072341,0.20319,0.11115,0.29086,0.73632,0.39244,0.17585,0.21022,0.21878,0.19331
0.20481,0.23332,0.18047,0.31415,0.47735,0.39192,0.23002,0.25961,0.32408,0.40689
0.20147,0.24834,0.18262,0.33474,0.53062,0.32479,0.19775,0.25969,0.30399,0.40785
0.19961,0.23465,0.17058,0.30717,0.46216,0.41864,0.20951,0.27074,0.32783,0.41004
0.15723,0.29283,0.18914,0.32093,0.58357,0.31794,0.20965,0.30307,0.22708,0.34894
0.14787,0.3051,0.16662,0.29514,0.60536,0.33699,0.21364,0.29453,0.22047,0.3304
0.082508,0.19455,0.11605,0.2798,0.76231,0.37103,0.17005,0.20258,0.17569,0.20971
0.040172,0.10344,0.070598,0.22615,0.78565,0.49402,0.14392,0.12988,0.13005,0.12552
0.067213,0.17256,0.10646,0.2716,0.78716,0.38335,0.15256,0.18973,0.1565,0.17393
0.084091,0.23864,0.10447,0.25845,0.75337,0.36404,0.15549,0.2452,0.17884,0.20468
0.089588,0.13827,0.096945,0.2982,0.57989,0.50865,0.16946,0.20407,0.40361,0.21511
0.11898,0.16619,0.12827,0.32467,0.70535,0.40316,0.19109,0.18669,0.18308,0.26724
0.044931,0.12085,0.088773,0.24673,0.82384,0.40892,0.14172,0.13595,0.11198,0.13258
0.069171,0.2045,0.11579,0.27153,0.78048,0.36497,0.17336,0.20708,0.12651,0.18699
0.080918,0.2127,0.12273,0.29538,0.73426,0.381,0.17811,0.22301,0.19313,0.20698
0.11767,0.27325,0.13631,0.29697,0.63994,0.3634,0.18764,0.28297,0.23518,0.3042
0.15482,0.19081,0.099739,0.25466,0.36622,0.59366,0.2065,0.2708,0.39322,0.32813
0.079554,0.16018,0.11692,0.33462,0.48043,0.50542,0.21193,0.23028,0.45759,0.22085
0.14279,0.21513,0.12398,0.26102,0.4226,0.5023,0.20772,0.25966,0.43508,0.34505
0.16481,0.27078,0.18167,0.32193,0.41786,0.40681,0.26802,0.29713,0.32286,0.39802
0.09003,0.13456,0.10561,0.29349,0.69817,0.48121,0.18932,0.17231,0.20381,0.22457
0.097562,0.19041,0.11325,0.31869,0.37008,0.58057,0.2358,0.24396,0.41343,0.28243
0.11802,0.20279,0.12651,0.28588,0.38968,0.54936,0.19324,0.24457,0.47931,0.2582
0.13557,0.22146,0.18728,0.34941,0.59468,0.38724,0.2492,0.2359,0.22523,0.32145
0.23885,0.27325,0.17513,0.26984,0.36491,0.33013,0.2117,0.27899,0.41926,0.47352
0.12634,0.22206,0.15599,0.32204,0.46538,0.42677,0.21924,0.26682,0.4457,0.30011
0.16019,0.21019,0.11555,0.26294,0.37707,0.52046,0.19704,0.28793,0.43878,0.34693
0.084143,0.18879,0.10634,0.30085,0.45544,0.50267,0.21228,0.24946,0.48165,0.23682
0.12909,0.20404,0.18397,0.38017,0.52405,0.44891,0.25012,0.23349,0.27673,0.30581
0.16017,0.28704,0.18528,0.31621,0.52074,0.36282,0.22297,0.30217,0.29278,0.3579
0.11003,0.21245,0.14625,0.33104,0.56689,0.46251,0.2445,0.24642,0.27386,0.28462
0.13375,0.23472,0.15754,0.32453,0.48778,0.4207,0.21233,0.26903,0.40328,0.31916
0.13315,0.20987,0.16306,0.33431,0.42178,0.46434,0.22785,0.25895,0.43789,0.30928
0.12639,0.21583,0.16997,0.36705,0.56834,0.42989,0.25721,0.23635,0.21662,0.31156
0.12888,0.23873,0.1603,0.31615,0.38358,0.4286,0.22755,0.27967,0.48238,0.32745
0.10439,0.20725,0.14082,0.34136,0.43238,0.47523,0.26817,0.25312,0.40256,0.31457
0.12338,0.21464,0.1341,0.29033,0.39431,0.41347,0.22524,0.25365,0.53934,0.32255
0.111,0.20039,0.14968,0.34352,0.5324,0.45573,0.24875,0.23914,0.3337,0.29251
0.099361,0.21129,0.16909,0.37608,0.56617,0.44024,0.27709,0.2301,0.20359,0.29986
0.089577,0.17386,0.12498,0.32601,0.58376,0.47489,0.21274,0.21546,0.35136,0.2417
0.078239,0.16965,0.1236,0.33865,0.5024,0.49624,0.23555,0.22262,0.41436,0.24442
0.04104,0.094814,0.057029,0.28462,0.2092,0.54005,0.17076,0.23722,0.68036,0.14602
0.10486,0.21769,0.14441,0.33425,0.49528,0.49727,0.27708,0.24771,0.28442,0.31214
0.12164,0.24479,0.14425,0.31181,0.55339,0.42238,0.22759,0.27464,0.29722,0.32717
0.13128,0.23438,0.16593,0.3481,0.47377,0.4557,0.27177,0.26107,0.31208,0.32802
0.086426,0.16211,0.063181,0.22704,0.46975,0.64707,0.17701,0.23629,0.34802,0.25112
0.062953,0.15325,0.086595,0.32611,0.44501,0.57013,0.25767,0.2318,0.40292,0.23057
0.10336,0.2144,0.1048,0.26085,0.44602,0.48119,0.1781,0.26848,0.51172,0.26114
0.10058,0.2054,0.13259,0.3278,0.49297,0.50325,0.26698,0.25846,0.32057,0.29247
0.1569,0.24474,0.21266,0.35731,0.5104,0.41536,0.27622,0.24691,0.22296,0.35013
0.056623,0.14403,0.083683,0.28696,0.47805,0.50377,0.16365,0.21657,0.54681,0.17806
0.096762,0.19014,0.12399,0.33607,0.48197,0.51578,0.25494,0.23665,0.36661,0.26916
0.060834,0.15051,0.078604,0.29612,0.42206,0.53957,0.21099,0.23612,0.51335,0.21613
0.052867,0.10706,0.081909,0.26194,0.25443,0.51506,0.1611,0.19806,0.69858,0.16494
0.1743,0.28115,0.18914,0.31796,0.46409,0.40881,0.27688,0.28435,0.25628,0.3847
0.15892,0.26928,0.17182,0.31533,0.54477,0.37547,0.22868,0.27844,0.26386,0.36889
0.075065,0.14597,0.10387,0.30789,0.36601,0.56954,0.19597,0.22592,0.52854,0.20086
0.09595,0.176,0.12048,0.32883,0.43109,0.54103,0.23026,0.24473,0.43362,0.24018
0.043093,0.11137,0.065565,0.3114,0.43254,0.64977,0.25347,0.19582,0.37771,0.17298
0.13682,0.23272,0.16815,0.30512,0.49969,0.43811,0.23038,0.25162,0.39509,0.3027
0.094207,0.19327,0.15631,0.36101,0.55358,0.48678,0.27021,0.21291,0.23498,0.28644
0.13748,0.23974,0.17852,0.34335,0.43378,0.44905,0.27504,0.25891,0.3462,0.3486
0.14241,0.25677,0.14645,0.29239,0.51856,0.43751,0.21021,0.28395,0.34692,0.31839
0.10433,0.19316,0.12262,0.31092,0.4347,0.54518,0.25762,0.24326,0.38916,0.27735
0.1041,0.18426,0.096499,0.29273,0.38007,0.52455,0.18315,0.29117,0.5016,0.26587
0.078902,0.17373,0.11688,0.3496,0.55241,0.49819,0.24615,0.24258,0.31404,0.23729
0.081163,0.16291,0.10396,0.30919,0.42969,0.49875,0.19745,0.22966,0.53208,0.22856
0.18511,0.28208,0.15807,0.2809,0.41682,0.37418,0.26838,0.30786,0.31586,0.44939
0.14103,0.30614,0.16074,0.29928,0.63632,0.32103,0.20006,0.29501,0.19511,0.31288
0.15663,0.22757,0.15176,0.30821,0.45566,0.44179,0.21788,0.28468,0.39474,0.34425
0.17479,0.25898,0.13409,0.272,0.33188,0.4267,0.2477,0.31328,0.41551,0.43133
0.072256,0.15278,0.0708,0.24046,0.35918,0.49217,0.17505,0.22116,0.64555,0.20267
0.08141,0.19296,0.12465,0.33884,0.46245,0.49333,0.22642,0.25251,0.43101,0.26032
0.10379,0.18824,0.13635,0.32357,0.44679,0.49892,0.24181,0.24493,0.43105,0.27875
0.12716,0.19305,0.14902,0.31343,0.33439,0.4469,0.2109,0.25598,0.56445,0.29323
0.14222,0.27175,0.16779,0.32483,0.56436,0.3973,0.2265,0.2755,0.23054,0.33994
0.041352,0.1124,0.062156,0.24034,0.39213,0.5017,0.16202,0.19132,0.65793,0.15111
0.048664,0.11949,0.070998,0.30061,0.41416,0.6108,0.21365,0.22465,0.47333,0.15227
0.11113,0.23839,0.10837,0.25201,0.54672,0.50255,0.20287,0.26307,0.28867,0.33229
0.17193,0.27367,0.20978,0.34803,0.44036,0.39038,0.29029,0.28117,0.25182,0.39669
0.10491,0.19503,0.13811,0.31569,0.42661,0.47944,0.2511,0.2348,0.45893,0.3026
0.10372,0.20601,0.14174,0.32132,0.45251,0.44984,0.23496,0.25091,0.46519,0.28597
0.15044,0.26655,0.20493,0.36375,0.50028,0.38609,0.26427,0.27301,0.24263,0.35974
0.1074,0.19112,0.10792,0.2061,0.27788,0.31681,0.13773,0.2291,0.76712,0.24558
0.095353,0.16623,0.090233,0.20196,0.26919,0.34993,0.12686,0.2192,0.77771,0.22463
0.15306,0.25818,0.20051,0.34717,0.49128,0.40872,0.26534,0.27672,0.26952,0.34808
0.14731,0.25597,0.17129,0.327,0.46902,0.42046,0.24496,0.27854,0.34855,0.34737
0.11796,0.20301,0.1207,0.27567,0.44068,0.43985,0.18675,0.25799,0.53292,0.28497
0.081233,0.17201,0.1243,0.31261,0.45195,0.45648,0.23478,0.2067,0.52321,0.2577
0.14791,0.25832,0.18104,0.33085,0.51235,0.40276,0.26544,0.27454,0.26598,0.35758
0.13282,0.26713,0.16268,0.32219,0.5515,0.39693,0.21427,0.2835,0.31597,0.30479
0.1317,0.24765,0.17852,0.34477,0.44656,0.45128,0.28623,0.26842,0.29886,0.35246
0.14141,0.16597,0.10052,0.20583,0.20274,0.29129,0.12212,0.22964,0.78521,0.29973
0.11114,0.19625,0.14516,0.36593,0.46947,0.49417,0.2385,0.24972,0.36002,0.28407
0.11055,0.21076,0.14663,0.3344,0.51717,0.45352,0.25817,0.24074,0.35384,0.29509
0.082795,0.17559,0.1256,0.33835,0.40643,0.51653,0.26424,0.23771,0.44388,0.27694
0.082997,0.14909,0.10554,0.25354,0.37846,0.39804,0.14772,0.19754,0.70026,0.20636
0.15292,0.26396,0.1962,0.34469,0.52775,0.37466,0.24488,0.27421,0.26584,0.35343
0.11709,0.20771,0.099926,0.24564,0.34838,0.46091,0.19709,0.26712,0.56834,0.32528
0.087548,0.17723,0.10188,0.30643,0.48113,0.56697,0.24375,0.23561,0.34952,0.25811
0.16489,0.2629,0.13484,0.27604,0.53903,0.4032,0.2221,0.28217,0.28692,0.38069
0.092519,0.16448,0.080478,0.26878,0.31171,0.47548,0.15645,0.26807,0.6357,0.24894
0.12113,0.20596,0.11201,0.27464,0.45905,0.50442,0.19087,0.25341,0.44336,0.30423
0.084514,0.16281,0.10827,0.31809,0.42745,0.52275,0.20784,0.24294,0.4909,0.23297
0.17114,0.21621,0.12802,0.2696,0.31287,0.40406,0.18194,0.29756,0.56072,0.37107
0.057733,0.16105,0.091894,0.26443,0.70363,0.51147,0.17408,0.18629,0.1871,0.18879
0.0893,0.16443,0.10328,0.22963,0.27401,0.37343,0.15448,0.2122,0.75287,0.22661
0.076167,0.15621,0.10204,0.30408,0.38209,0.52538,0.22384,0.22299,0.54441,0.22065
0.14752,0.25867,0.16703,0.31547,0.54418,0.38191,0.22911,0.27542,0.31083,0.342
0.058483,0.12132,0.062988,0.21942,0.22579,0.3949,0.11359,0.21035,0.79893,0.16546
0.079315,0.14964,0.095939,0.28892,0.31636,0.46842,0.1795,0.24232,0.64916,0.21629
0.14923,0.25445,0.19624,0.36178,0.53613,0.39752,0.23841,0.26733,0.23874,0.33589
0.087699,0.18533,0.12889,0.33499,0.54265,0.51567,0.24896,0.23406,0.29494,0.25493
0.084712,0.18549,0.13343,0.34937,0.56437,0.49729,0.26929,0.22876,0.24192,0.26339
0.067827,0.17967,0.11543,0.35721,0.46427,0.5459,0.29617,0.23191,0.30557,0.27161
0.1147,0.2115,0.12865,0.26521,0.4288,0.44267,0.17207,0.24801,0.55706,0.27198
0.09852,0.21835,0.12115,0.29163,0.45948,0.41324,0.18338,0.26384,0.53858,0.26019
0.081391,0.16256,0.089417,0.2173,0.33758,0.43683,0.12113,0.2172,0.71174,0.19631
0.13846,0.25348,0.15809,0.31191,0.5199,0.42517,0.21043,0.26457,0.35258,0.32347
0.24119,0.25058,0.14942,0.25648,0.28133,0.42788,0.1828,0.28267,0.45736,0.4541
0.085512,0.1656,0.085119,0.20503,0.32771,0.4259,0.1203,0.21545,0.72611,0.19769
0.14101,0.26516,0.16307,0.30512,0.51439,0.39639,0.21225,0.28131,0.3688,0.32893
0.071118,0.26624,0.08827,0.22687,0.50842,0.41354,0.15583,0.28741,0.50175,0.27684
0.14012,0.28522,0.12126,0.27607,0.48999,0.36267,0.16583,0.30972,0.4359,0.35077
0.20468,0.25408,0.18165,0.29826,0.39113,0.34298,0.21896,0.26525,0.45397,0.42022
0.13544,0.25902,0.17279,0.32864,0.52109,0.39933,0.21216,0.27512,0.36359,0.30464
0.13773,0.24464,0.14661,0.29713,0.50217,0.39109,0.18296,0.26749,0.44865,0.31617
0.16808,0.3012,0.18511,0.30588,0.48885,0.34723,0.22254,0.3129,0.33225,0.36857
0.06622,0.099369,0.03962,0.16409,0.13371,0.33814,0.065485,0.18501,0.8739,0.15103
0.051353,0.15941,0.03792,0.14552,0.25552,0.36638,0.076567,0.20809,0.81901,0.17284
0.11562,0.14297,0.076679,0.22848,0.21377,0.45353,0.11481,0.24116,0.72582,0.242
0.13799,0.24515,0.14989,0.33927,0.49022,0.41759,0.19637,0.27409,0.38899,0.32185
0.24848,0.26382,0.16883,0.26537,0.30632,0.35328,0.20641,0.29823,0.43541,0.47955
0.1128,0.23171,0.12586,0.31096,0.5975,0.43222,0.19877,0.26332,0.30581,0.27361
0.099218,0.20774,0.12813,0.31998,0.50594,0.4863,0.18218,0.2566,0.41636,0.25168
0.078385,0.098782,0.048035,0.17427,0.15504,0.37163,0.083857,0.1844,0.84795,0.17095
0.18323,0.32657,0.17757,0.29123,0.55976,0.32225,0.20215,0.32236,0.22019,0.36468
0.13455,0.23443,0.1645,0.33122,0.49878,0.46788,0.21314,0.25357,0.34129,0.31029
0.1188,0.24166,0.14505,0.28968,0.40975,0.39139,0.20681,0.27221,0.5354,0.31294
0.069322,0.097819,0.049954,0.20063,0.11831,0.49678,0.091416,0.2073,0.77779,0.16064
0.1258,0.23848,0.16407,0.33851,0.50042,0.43092,0.22669,0.26604,0.36452,0.30763
0.21778,0.24875,0.1432,0.26538,0.32512,0.37139,0.18131,0.29032,0.50423,0.42978
0.085837,0.17036,0.095108,0.2338,0.32667,0.38395,0.13521,0.21287,0.73257,0.21333
0.18584,0.22641,0.13896,0.29133,0.31475,0.41746,0.18703,0.28502,0.51765,0.39052
0.12104,0.27513,0.13828,0.29103,0.49776,0.44418,0.1973,0.2966,0.35988,0.32303
0.13203,0.28107,0.14793,0.29323,0.51494,0.40969,0.20316,0.29774,0.35586,0.32577
0.094786,0.24815,0.11044,0.26828,0.71474,0.38111,0.15394,0.24999,0.18829,0.25985
0.080089,0.2097,0.10418,0.28176,0.56503,0.47086,0.14911,0.24328,0.42726,0.23331
0.084643,0.21264,0.11053,0.27182,0.59946,0.412,0.16539,0.23574,0.44521,0.22645
0.010725,0.02094,0.0065291,0.078658,0.027095,0.18624,0.022686,0.085417,0.97404,0.035081
0.083703,0.16462,0.087837,0.19021,0.29578,0.42788,0.13106,0.19508,0.74515,0.20239
0.088229,0.22239,0.13371,0.31178,0.65582,0.44115,0.19992,0.23262,0.21689,0.24868
0.22132,0.27298,0.16682,0.29163,0.52595,0.33357,0.19409,0.27783,0.26706,0.43537
0.12639,0.26646,0.14205,0.30783,0.60316,0.38286,0.19324,0.27515,0.2826,0.30788
0.11839,0.15699,0.079014,0.2325,0.2257,0.4181,0.12008,0.24593,0.73311,0.25088
0.1152,0.25826,0.14265,0.30665,0.64623,0.3833,0.19053,0.26294,0.21181,0.30135
0.093045,0.18399,0.096793,0.23171,0.35088,0.50014,0.13921,0.22091,0.6367,0.21817
0.052949,0.12169,0.055329,0.18304,0.22805,0.46046,0.09404,0.17766,0.78765,0.14488
0.11333,0.21953,0.11714,0.30874,0.50003,0.46121,0.1458,0.25688,0.45967,0.26198
0.15952,0.21354,0.11025,0.22919,0.33176,0.34302,0.1358,0.24866,0.66767,0.33239
0.1628,0.2849,0.10733,0.23145,0.6604,0.28364,0.16108,0.27691,0.27939,0.36052
0.1551,0.24777,0.17475,0.33594,0.46807,0.41349,0.22106,0.27733,0.37229,0.34163
0.16988,0.26568,0.1994,0.34516,0.537,0.37471,0.23132,0.27095,0.22802,0.36602
0.080997,0.15807,0.078035,0.19934,0.33726,0.38217,0.10266,0.20157,0.75784,0.19325
0.13949,0.28873,0.1455,0.29984,0.65027,0.31722,0.17528,0.28425,0.22648,0.31592
0.089698,0.19067,0.10506,0.25923,0.67484,0.37186,0.15367,0.21182,0.40942,0.21811
0.11763,0.26831,0.1269,0.29347,0.58191,0.4041,0.16299,0.28944,0.33511,0.29562
0.097535,0.21668,0.10025,0.23842,0.3941,0.41159,0.14442,0.24435,0.64087,0.24627
0.10614,0.22178,0.11952,0.27719,0.45933,0.46541,0.1629,0.25149,0.5058,0.27427
0.12287,0.22875,0.15802,0.29678,0.53205,0.39883,0.19723,0.24306,0.44445,0.28614
0.15666,0.25941,0.19997,0.35246,0.56861,0.38314,0.23395,0.25627,0.20047,0.33652
0.10217,0.21253,0.11749,0.24442,0.42617,0.36093,0.16255,0.22926,0.64619,0.24983
0.09503,0.23037,0.14015,0.31639,0.65138,0.405,0.19411,0.24254,0.25018,0.26596
0.062009,0.14627,0.084411,0.29,0.35394,0.51274,0.19046,0.22348,0.61226,0.18516
0.1075,0.24469,0.14202,0.31534,0.68795,0.36958,0.19009,0.24576,0.18873,0.25874
0.26107,0.29592,0.17062,0.26437,0.45254,0.27395,0.18907,0.29852,0.31774,0.4895
0.12891,0.25265,0.14484,0.32094,0.54503,0.40722,0.18989,0.26904,0.35888,0.30896
0.11409,0.25687,0.11471,0.2822,0.55155,0.40966,0.17893,0.28891,0.38509,0.30398
0.062505,0.16806,0.073714,0.30256,0.34591,0.54476,0.18593,0.26765,0.55458,0.20174
0.047272,0.10804,0.044666,0.22045,0.17675,0.50698,0.11855,0.21132,0.75531,0.13423
0.10513,0.22079,0.13186,0.31109,0.50926,0.41994,0.18303,0.24804,0.47092,0.27121
0.084684,0.20469,0.12821,0.30693,0.73678,0.39274,0.1397,0.22973,0.16521,0.20884
0.18863,0.28882,0.14819,0.28862,0.57773,0.34194,0.17378,0.28711,0.24165,0.39246
0.085273,0.22524,0.12342,0.29564,0.5859,0.50409,0.1911,0.24518,0.28311,0.25532
0.11507,0.2466,0.15149,0.32175,0.66115,0.37325,0.19193,0.25214,0.2107,0.27971
0.141,0.17843,0.12359,0.3091,0.42014,0.44537,0.18212,0.25162,0.52433,0.30197
0.12387,0.16993,0.11195,0.26905,0.30365,0.44056,0.15351,0.23022,0.65939,0.27055
0.1367,0.18535,0.087815,0.22561,0.3206,0.36149,0.12074,0.24052,0.70555,0.29095
0.16377,0.21895,0.12959,0.24138,0.33033,0.29076,0.14946,0.23993,0.67242,0.3528
0.099233,0.17621,0.091226,0.23789,0.4045,0.39249,0.14418,0.21753,0.66789,0.24968
0.11504,0.22568,0.10677,0.27299,0.53727,0.42102,0.14481,0.2432,0.46773,0.29174
0.14782,0.2334,0.11747,0.23135,0.30552,0.28624,0.14974,0.26443,0.69098,0.33359
0.11792,0.25877,0.14568,0.29883,0.63651,0.40303,0.18879,0.25853,0.22838,0.29394
0.08729,0.18617,0.095053,0.24506,0.33681,0.49197,0.15588,0.22708,0.63674,0.22772
0.09724,0.20748,0.12469,0.29416,0.39407,0.509,0.1973,0.25221,0.51833,0.24463
