0.10875,0.014808,0.005091,0.14865,0.0038326,0.013092,0.002832,0.11739,0.0041675,0.016443,0.04699,0.042051,0.014889,0.010373,0.028928,0.029898,0.013313,0.13708,0.040959,0.12253,0.047287,0.084754,0.023204,0.087085,0.05375,0.11051,0.094389,0.36633,0.36441,0.064562,0.064863,0.33052,0.39998,0.097285,0.10106,0.17921,0.06975,0.052474,0.067227,0.19208,0.11045,0.064377,0.030062,0.022291,0.040332,0.045583,0.026009,0.034476,0.073194,0.026365,0.0093532,0.017599,0.10004,0.019795,0.012057,0.02777,0.1329,0.2696,0.30246
0.30977,0.069365,0.014035,0.099791,0.015339,0.083601,0.017305,0.09209,0.013324,0.035363,0.037853,0.038135,0.040969,0.037307,0.038108,0.033085,0.02834,0.071866,0.043403,0.092705,0.075508,0.074,0.044427,0.072728,0.056803,0.088532,0.12858,0.18224,0.13143,0.10386,0.099079,0.1401,0.1111,0.071915,0.082907,0.11946,0.062262,0.073863,0.060928,0.08469,0.058696,0.047003,0.048915,0.047646,0.044034,0.042493,0.039695,0.040957,0.044211,0.026712,0.076133,0.025408,0.082525,0.022277,0.067727,0.02675,0.091243,0.44645,0.63591
0.11841,0.017678,0.0043775,0.13879,0.004965,0.013217,0.0038276,0.11768,0.0052798,0.015432,0.035981,0.033854,0.01375,0.012994,0.031393,0.033425,0.016339,0.11457,0.028016,0.091782,0.053272,0.090453,0.02562,0.078246,0.053508,0.07747,0.061319,0.31925,0.36016,0.067212,0.050663,0.28234,0.4576,0.062148,0.062185,0.19907,0.072106,0.052634,0.057143,0.21998,0.086738,0.052323,0.0285,0.027432,0.045033,0.049069,0.027849,0.031559,0.056689,0.025915,0.01302,0.022131,0.1003,0.0238,0.016411,0.026178,0.10944,0.30867,0.34336
0.31978,0.063705,0.015566,0.11018,0.017366,0.075072,0.018245,0.10456,0.013979,0.031723,0.037996,0.03974,0.03668,0.036074,0.035441,0.031129,0.029938,0.067923,0.051881,0.087788,0.066727,0.06035,0.040754,0.073224,0.065814,0.086641,0.11247,0.14085,0.12446,0.066457,0.088697,0.1358,0.13243,0.072347,0.068327,0.088507,0.046822,0.049028,0.061041,0.090154,0.050539,0.047014,0.042101,0.038555,0.035988,0.037071,0.036791,0.0372,0.041874,0.026982,0.066936,0.022694,0.097788,0.021884,0.062045,0.027726,0.10409,0.45265,0.65606
0.24822,0.025193,0.0073921,0.19187,0.0075775,0.02757,0.0082458,0.20755,0.0093661,0.023972,0.048319,0.048993,0.024535,0.026157,0.055052,0.058006,0.025037,0.086989,0.032629,0.077561,0.058591,0.090779,0.034675,0.08018,0.061926,0.041385,0.038973,0.16773,0.1985,0.043182,0.043952,0.18537,0.19103,0.046921,0.059995,0.14578,0.067121,0.053351,0.064052,0.12683,0.065179,0.058756,0.033742,0.034465,0.067399,0.070902,0.034127,0.032522,0.063631,0.021245,0.023579,0.023497,0.18516,0.022967,0.021242,0.01961,0.17567,0.43398,0.56846
0.20038,0.058747,0.011526,0.096881,0.010364,0.056847,0.0084856,0.079037,0.0085899,0.034142,0.037766,0.036596,0.030757,0.023877,0.026623,0.030648,0.027005,0.13595,0.059556,0.10768,0.061455,0.11115,0.047079,0.091277,0.067616,0.2092,0.1643,0.18014,0.20725,0.18422,0.10995,0.16349,0.24151,0.18244,0.07871,0.14435,0.085005,0.11647,0.062213,0.14515,0.11373,0.057311,0.051241,0.042675,0.044536,0.0404,0.042988,0.054453,0.061428,0.037,0.048399,0.02889,0.071059,0.027789,0.051825,0.038004,0.082634,0.42153,0.49927
0.25137,0.075517,0.011959,0.081883,0.013347,0.069928,0.010966,0.070508,0.012398,0.038233,0.04096,0.042625,0.041036,0.035909,0.033007,0.035656,0.03506,0.1232,0.060577,0.1046,0.059662,0.095578,0.049379,0.085068,0.056862,0.14612,0.11125,0.1248,0.14602,0.1192,0.09872,0.10345,0.15833,0.14611,0.074361,0.14176,0.068372,0.095535,0.060098,0.1355,0.08786,0.060808,0.05826,0.050813,0.051276,0.04396,0.048766,0.058239,0.061438,0.035875,0.063087,0.030546,0.063632,0.031378,0.067678,0.040488,0.067874,0.50512,0.5703
0.20737,0.042276,0.0063175,0.14883,0.0087344,0.043802,0.0067163,0.15482,0.007663,0.024052,0.042922,0.048193,0.026368,0.027443,0.050482,0.047586,0.025947,0.098549,0.043821,0.10093,0.050707,0.12068,0.051787,0.11521,0.04871,0.089472,0.07329,0.19901,0.19478,0.1187,0.094991,0.1976,0.15607,0.078903,0.071271,0.13681,0.084857,0.095952,0.082564,0.11944,0.068996,0.06241,0.041746,0.044943,0.068882,0.067073,0.042616,0.041461,0.062573,0.029762,0.035984,0.033079,0.13282,0.033066,0.035907,0.025927,0.12564,0.49065,0.53239
0.12341,0.011605,0.0045077,0.11538,0.0052876,0.0092602,0.003055,0.096322,0.005427,0.010021,0.026346,0.023166,0.010939,0.007796,0.018524,0.024029,0.013819,0.077872,0.020262,0.065173,0.031972,0.071637,0.022311,0.060508,0.044144,0.05029,0.050706,0.18418,0.2359,0.056278,0.043032,0.18789,0.27944,0.052509,0.040039,0.23304,0.043631,0.050601,0.040245,0.21074,0.051706,0.036175,0.021244,0.018212,0.030355,0.033154,0.021087,0.021007,0.039891,0.030006,0.01066,0.030758,0.073864,0.027413,0.012893,0.027289,0.086154,0.70112,0.31095
0.25278,0.024794,0.0077249,0.22423,0.0099791,0.026579,0.011899,0.20819,0.0074898,0.02651,0.065701,0.067501,0.025951,0.024764,0.058823,0.058048,0.024965,0.093292,0.039087,0.091762,0.070514,0.083677,0.045313,0.081736,0.068601,0.050432,0.045674,0.2097,0.18808,0.051137,0.049527,0.18567,0.19323,0.052237,0.07697,0.1057,0.071118,0.057727,0.068127,0.095339,0.076887,0.071403,0.034512,0.033664,0.06331,0.060415,0.031346,0.032405,0.06777,0.02088,0.023682,0.018225,0.2049,0.019116,0.021903,0.019222,0.21626,0.37645,0.56124
0.1727,0.076898,0.0073914,0.060002,0.0065859,0.080965,0.0067877,0.057541,0.0064904,0.032487,0.032177,0.032007,0.031394,0.031545,0.032336,0.032519,0.029079,0.11031,0.078021,0.11691,0.055085,0.10725,0.072074,0.12457,0.051382,0.24463,0.22897,0.19894,0.1762,0.2232,0.25085,0.18856,0.15636,0.16105,0.082343,0.13509,0.078404,0.14826,0.095242,0.15038,0.075272,0.045859,0.047819,0.040349,0.04976,0.050325,0.04708,0.048188,0.0486,0.026835,0.073384,0.027596,0.050049,0.028962,0.069141,0.031342,0.054978,0.41792,0.43484
0.13537,0.043069,0.0054311,0.057517,0.0058126,0.049136,0.0039985,0.05396,0.0042079,0.025027,0.029481,0.033687,0.030899,0.028404,0.02751,0.026409,0.021812,0.10691,0.057999,0.15919,0.059194,0.11407,0.049861,0.12216,0.05114,0.14113,0.25776,0.32404,0.21335,0.17363,0.22429,0.22469,0.22419,0.15533,0.13644,0.20159,0.0913,0.14284,0.10059,0.19866,0.074571,0.060457,0.057463,0.047431,0.047399,0.046416,0.045411,0.046126,0.050095,0.032833,0.038839,0.026706,0.04447,0.029875,0.040575,0.033495,0.048181,0.38223,0.35367
0.11354,0.013325,0.0043593,0.15678,0.0043845,0.008887,0.0030561,0.14998,0.0055484,0.016007,0.03795,0.035638,0.012314,0.0077929,0.030273,0.040796,0.016922,0.12509,0.031873,0.069213,0.045075,0.070752,0.024168,0.081169,0.074416,0.081019,0.067852,0.24417,0.31205,0.041346,0.038912,0.36525,0.51109,0.087556,0.057927,0.13232,0.054499,0.029401,0.064232,0.22525,0.096151,0.05207,0.021547,0.014288,0.03834,0.049834,0.02671,0.031435,0.059603,0.017489,0.0090091,0.01154,0.14146,0.019074,0.01164,0.027196,0.13372,0.29301,0.30312
0.26855,0.093261,0.01199,0.061697,0.013466,0.096043,0.011464,0.053865,0.010643,0.038737,0.037357,0.036811,0.038178,0.033799,0.030634,0.031064,0.037633,0.10875,0.066672,0.10267,0.043885,0.091564,0.058164,0.089917,0.052121,0.17012,0.1703,0.12513,0.12761,0.17287,0.13234,0.14163,0.12421,0.11847,0.078073,0.11015,0.073804,0.11206,0.066914,0.10861,0.085723,0.051137,0.052591,0.04817,0.04202,0.043969,0.047879,0.048442,0.04685,0.034504,0.085387,0.032252,0.049192,0.029663,0.088319,0.028988,0.05375,0.4716,0.57407
0.070876,0.01135,0.0027497,0.082086,0.003201,0.0113,0.002662,0.075687,0.0035996,0.010471,0.031735,0.02871,0.010056,0.0092078,0.022653,0.024137,0.009847,0.095727,0.034017,0.076967,0.035613,0.079479,0.024668,0.084579,0.038107,0.10228,0.07415,0.21238,0.24183,0.063285,0.073496,0.24028,0.22291,0.068282,0.057534,0.1903,0.050027,0.079387,0.052447,0.18244,0.073517,0.04015,0.018894,0.020044,0.034012,0.038322,0.023677,0.021598,0.043184,0.018763,0.0081967,0.028837,0.056791,0.036048,0.0086432,0.018282,0.070174,0.74247,0.21165
0.18624,0.02027,0.0093768,0.20683,0.006563,0.016332,0.007015,0.16497,0.0064042,0.023812,0.060568,0.053174,0.021068,0.017376,0.038922,0.040828,0.021039,0.10692,0.037726,0.10339,0.069763,0.07254,0.025905,0.077977,0.082059,0.073114,0.070495,0.30389,0.27985,0.039548,0.046887,0.29273,0.35553,0.061866,0.086432,0.1342,0.061995,0.042573,0.069609,0.15828,0.089797,0.064283,0.028552,0.024858,0.048269,0.04721,0.027767,0.030864,0.070517,0.021363,0.015202,0.016523,0.15577,0.016475,0.017758,0.022574,0.18189,0.32855,0.42651
0.2488,0.049878,0.010569,0.076964,0.010994,0.060583,0.012807,0.08613,0.010589,0.026547,0.026601,0.026434,0.027904,0.03039,0.032366,0.030155,0.027113,0.090619,0.045424,0.093933,0.05538,0.10865,0.04772,0.093165,0.045409,0.13826,0.16333,0.18597,0.217,0.17233,0.14939,0.16576,0.17413,0.12678,0.069298,0.15162,0.084394,0.13385,0.070232,0.11168,0.064327,0.037188,0.042618,0.045578,0.051139,0.041042,0.038784,0.040004,0.041271,0.030832,0.048727,0.035768,0.075428,0.029507,0.046422,0.02844,0.072466,0.47773,0.5243
0.083377,0.011471,0.0027653,0.079698,0.0035226,0.012492,0.0027713,0.094485,0.0030096,0.010414,0.02502,0.027664,0.010586,0.012766,0.027925,0.025386,0.010251,0.086876,0.028492,0.087154,0.034061,0.10315,0.026221,0.087085,0.034695,0.073631,0.068977,0.32382,0.32811,0.08674,0.071609,0.29591,0.35045,0.074899,0.054679,0.35628,0.074029,0.073333,0.061071,0.30192,0.062621,0.048867,0.030057,0.030754,0.048312,0.045262,0.027889,0.026318,0.044979,0.025419,0.010951,0.030075,0.074066,0.025885,0.009931,0.023266,0.074419,0.39442,0.25359
0.22774,0.027536,0.01,0.17038,0.0082942,0.030086,0.0083375,0.14836,0.0079169,0.025065,0.050017,0.050845,0.025607,0.021863,0.043103,0.037683,0.021232,0.079001,0.037036,0.09198,0.049251,0.072886,0.032183,0.072296,0.040938,0.044218,0.052994,0.14166,0.12611,0.036948,0.042836,0.11043,0.12279,0.055593,0.069011,0.13563,0.052339,0.06338,0.051189,0.096874,0.059479,0.067169,0.036811,0.034844,0.051884,0.046775,0.029585,0.035018,0.059692,0.028217,0.026137,0.028236,0.12925,0.026921,0.025665,0.027316,0.15043,0.62871,0.52574
0.1145,0.011576,0.004724,0.14276,0.0040412,0.010621,0.0042158,0.1246,0.0049492,0.013131,0.035336,0.036019,0.01218,0.0097455,0.029046,0.030526,0.013774,0.10267,0.029824,0.09321,0.047875,0.096484,0.026771,0.086217,0.05281,0.060069,0.063142,0.28516,0.29214,0.070926,0.060924,0.3223,0.33025,0.069375,0.066177,0.2302,0.06985,0.070623,0.060251,0.25619,0.07627,0.055542,0.031171,0.029105,0.048622,0.049017,0.02802,0.029914,0.056742,0.030448,0.0082424,0.027235,0.10616,0.032396,0.0092482,0.029342,0.12132,0.46291,0.31848
0.26129,0.032782,0.012511,0.21084,0.011098,0.03359,0.0083557,0.20077,0.008277,0.028824,0.060883,0.062279,0.028041,0.028471,0.055361,0.056047,0.024657,0.090375,0.047358,0.088794,0.070227,0.089567,0.044081,0.089261,0.072203,0.057417,0.068528,0.19722,0.20726,0.059689,0.064601,0.20906,0.20423,0.058909,0.082359,0.11292,0.074022,0.051321,0.076429,0.11425,0.075796,0.069692,0.03885,0.035338,0.06663,0.065221,0.032636,0.037848,0.073805,0.019059,0.027833,0.0183,0.19078,0.018126,0.026663,0.020616,0.18957,0.34686,0.56794
0.27253,0.018202,0.011483,0.21315,0.01242,0.018708,0.011432,0.20541,0.011749,0.022985,0.050563,0.049281,0.023856,0.021602,0.046942,0.047798,0.023285,0.086756,0.028053,0.065469,0.070619,0.082812,0.026629,0.063006,0.06545,0.040348,0.031359,0.20217,0.25723,0.041046,0.033892,0.1755,0.25332,0.030759,0.059891,0.091239,0.073573,0.030726,0.059035,0.087551,0.085856,0.054246,0.028659,0.027429,0.051457,0.048168,0.027103,0.028949,0.055714,0.019074,0.017499,0.017197,0.19766,0.018322,0.019916,0.018065,0.19383,0.36241,0.56791
0.1164,0.016618,0.0035102,0.12485,0.0042527,0.01986,0.0040739,0.12131,0.0046522,0.013919,0.037478,0.038219,0.014998,0.015212,0.034142,0.034466,0.015059,0.10761,0.040746,0.10354,0.052691,0.093822,0.033427,0.09712,0.049768,0.073696,0.09006,0.30913,0.3203,0.069061,0.069551,0.32046,0.34062,0.069792,0.068112,0.22094,0.057648,0.052267,0.062546,0.20808,0.065664,0.052077,0.031097,0.027766,0.04495,0.051615,0.026015,0.027686,0.053687,0.028443,0.015289,0.023273,0.1057,0.023418,0.01515,0.027657,0.10699,0.42976,0.34775
0.22366,0.064433,0.010675,0.067336,0.0097479,0.062242,0.009253,0.067072,0.0084335,0.02816,0.027447,0.02726,0.028928,0.030166,0.028339,0.028761,0.030806,0.11611,0.053073,0.10898,0.054443,0.12532,0.052645,0.11107,0.05778,0.2086,0.17887,0.16561,0.15804,0.24465,0.20599,0.15832,0.18039,0.17458,0.093755,0.15308,0.11156,0.21312,0.098479,0.15235,0.10635,0.055194,0.05372,0.054733,0.049552,0.049529,0.058753,0.056301,0.052593,0.033787,0.053405,0.029221,0.05449,0.028765,0.053759,0.028398,0.059495,0.35575,0.49234
0.27643,0.076812,0.013619,0.096757,0.012347,0.071835,0.010386,0.08859,0.012687,0.037409,0.04191,0.041756,0.035488,0.036869,0.041315,0.038898,0.036994,0.11547,0.052482,0.10764,0.076362,0.09913,0.048931,0.1003,0.080325,0.1774,0.11724,0.19285,0.18614,0.14307,0.11092,0.19505,0.20464,0.0976,0.085863,0.12455,0.0856,0.088233,0.086578,0.13269,0.097338,0.055092,0.048995,0.053684,0.047702,0.051138,0.051656,0.055826,0.057171,0.025801,0.061437,0.024175,0.081415,0.024784,0.063005,0.028213,0.089871,0.36162,0.57477
0.2525,0.053971,0.012082,0.10156,0.011721,0.054608,0.011683,0.096469,0.011227,0.028697,0.029923,0.031016,0.024792,0.025901,0.032796,0.033284,0.025458,0.087547,0.034273,0.070519,0.047691,0.079406,0.038124,0.089091,0.053076,0.092378,0.086336,0.13921,0.12055,0.097451,0.087747,0.16524,0.16229,0.099671,0.055967,0.10225,0.061521,0.11555,0.063117,0.15578,0.061715,0.040163,0.038948,0.039336,0.046802,0.047084,0.041375,0.040139,0.046082,0.031468,0.048211,0.036076,0.085529,0.038778,0.052482,0.042836,0.079046,0.56308,0.56521
0.075346,0.010569,0.0027679,0.094698,0.002519,0.010989,0.0030179,0.10233,0.0027035,0.010898,0.027974,0.0298,0.0087549,0.0092563,0.026447,0.028445,0.0096457,0.10135,0.039889,0.1129,0.036397,0.091192,0.030728,0.10854,0.04264,0.099793,0.10366,0.31757,0.31933,0.074834,0.085897,0.3866,0.33875,0.097529,0.079045,0.23105,0.064769,0.085753,0.076556,0.32384,0.061101,0.053878,0.029147,0.02392,0.051798,0.05177,0.030966,0.0259,0.049792,0.025745,0.0082321,0.024841,0.083405,0.031999,0.008833,0.028825,0.075833,0.3485,0.27416
0.13681,0.018424,0.0047792,0.15039,0.0055606,0.016645,0.0046407,0.13606,0.0052199,0.019367,0.048412,0.041802,0.01764,0.015206,0.034294,0.037768,0.016917,0.11675,0.042278,0.10483,0.059398,0.090575,0.03473,0.099491,0.066921,0.084551,0.096349,0.30647,0.34601,0.064399,0.089244,0.33173,0.37628,0.071069,0.072811,0.17666,0.072646,0.057036,0.07605,0.18365,0.085911,0.061314,0.02956,0.02587,0.050411,0.053658,0.030384,0.033874,0.063484,0.020888,0.014911,0.021579,0.11419,0.022147,0.018974,0.02551,0.12734,0.31184,0.37559
0.11414,0.013928,0.0036314,0.10294,0.0044034,0.013444,0.0036785,0.098485,0.0056519,0.011173,0.03166,0.033602,0.013748,0.010461,0.028097,0.029399,0.014216,0.090083,0.029036,0.098385,0.03358,0.090698,0.026625,0.089583,0.035546,0.067133,0.079797,0.36123,0.25991,0.10283,0.060934,0.31162,0.24264,0.074381,0.06762,0.30718,0.069392,0.073943,0.058231,0.23142,0.058607,0.050804,0.028723,0.027875,0.050711,0.044942,0.029051,0.026883,0.044383,0.031319,0.011672,0.029793,0.075234,0.030859,0.012703,0.02818,0.08389,0.49226,0.31349
0.10303,0.022198,0.0031697,0.11425,0.0037956,0.019563,0.003558,0.11902,0.0039914,0.012035,0.031893,0.032781,0.011114,0.01022,0.026659,0.030466,0.012288,0.11138,0.038559,0.089836,0.040807,0.089766,0.030515,0.095354,0.043676,0.12774,0.074049,0.26966,0.31818,0.083225,0.059215,0.29909,0.31695,0.084227,0.054732,0.2475,0.057443,0.065752,0.05864,0.27683,0.067553,0.050422,0.029939,0.029734,0.0476,0.052307,0.031157,0.031172,0.055358,0.031878,0.017738,0.028391,0.096027,0.031298,0.017101,0.032246,0.098428,0.44107,0.34847
0.082172,0.014501,0.0021147,0.11545,0.0020739,0.012919,0.0022491,0.10757,0.0029702,0.010002,0.030887,0.031386,0.01213,0.0088127,0.027311,0.032104,0.009954,0.11125,0.039695,0.10237,0.036902,0.09383,0.032633,0.093318,0.042986,0.10335,0.098404,0.29341,0.30974,0.081845,0.085918,0.3185,0.33167,0.09787,0.073233,0.24787,0.062698,0.079961,0.064388,0.27403,0.068885,0.055076,0.032104,0.026653,0.049306,0.053047,0.026648,0.028159,0.056237,0.031679,0.010121,0.028129,0.082474,0.031132,0.01044,0.029891,0.085857,0.44085,0.30316
0.12047,0.019793,0.004764,0.14324,0.0041212,0.020658,0.0031578,0.13377,0.0051212,0.016901,0.040114,0.034582,0.011618,0.012111,0.033296,0.031147,0.014762,0.1214,0.036558,0.10196,0.047175,0.089322,0.034331,0.093821,0.058675,0.10018,0.073785,0.28129,0.27665,0.075478,0.066098,0.28804,0.33744,0.079533,0.067214,0.22877,0.060916,0.063403,0.067882,0.2468,0.085177,0.05801,0.031695,0.030876,0.055223,0.051664,0.031857,0.036093,0.065044,0.028402,0.013856,0.026569,0.11452,0.024902,0.01671,0.032614,0.10867,0.42736,0.37399
0.12325,0.014758,0.0033392,0.12224,0.0050034,0.014221,0.0040225,0.12689,0.0043966,0.013724,0.037271,0.036779,0.014472,0.01523,0.033669,0.036974,0.015708,0.10822,0.033179,0.10047,0.052776,0.09456,0.028731,0.1009,0.043818,0.081879,0.0688,0.30327,0.31249,0.070678,0.067631,0.31324,0.30195,0.067289,0.066196,0.23398,0.065105,0.062894,0.071398,0.25308,0.072486,0.054004,0.03282,0.029053,0.047114,0.053814,0.031333,0.031568,0.05407,0.02837,0.013258,0.026479,0.095211,0.027484,0.013228,0.027871,0.10086,0.44339,0.34546
0.20835,0.051183,0.01215,0.07715,0.0099249,0.053243,0.010222,0.068469,0.0092802,0.025651,0.029279,0.026373,0.025227,0.022337,0.024687,0.023,0.02421,0.11359,0.040313,0.082453,0.039697,0.080745,0.038307,0.069014,0.040969,0.17737,0.11098,0.095692,0.13246,0.12567,0.10198,0.098063,0.15796,0.17286,0.056245,0.12226,0.065901,0.10184,0.051586,0.12094,0.093465,0.042508,0.039003,0.037386,0.039055,0.034105,0.033275,0.044388,0.050167,0.046084,0.043763,0.034577,0.058907,0.033414,0.044554,0.049553,0.061174,0.66087,0.45818
0.087753,0.045354,0.0025602,0.06157,0.0024445,0.046191,0.0027838,0.059415,0.0036582,0.015685,0.016017,0.01564,0.014782,0.015167,0.01465,0.015596,0.015026,0.10356,0.024701,0.089623,0.030556,0.091206,0.026189,0.088132,0.033505,0.098534,0.094438,0.12213,0.16101,0.11638,0.11902,0.15051,0.20203,0.16646,0.047442,0.19478,0.05249,0.19358,0.048829,0.26845,0.05963,0.042335,0.042784,0.04124,0.041224,0.041355,0.041722,0.046313,0.046587,0.0493,0.033704,0.045625,0.039758,0.044783,0.034643,0.051943,0.039892,0.68611,0.32193
0.11055,0.011544,0.0051281,0.094292,0.0044018,0.013683,0.0044625,0.096221,0.0059422,0.012639,0.028231,0.026886,0.011621,0.010752,0.026527,0.02816,0.011924,0.069109,0.020785,0.087573,0.037602,0.095662,0.026444,0.090724,0.041116,0.05111,0.061496,0.28768,0.28324,0.072919,0.058995,0.30646,0.21981,0.057416,0.06312,0.28438,0.060545,0.080989,0.061145,0.24479,0.042804,0.042054,0.025373,0.028654,0.0449,0.042784,0.025416,0.023523,0.037093,0.032396,0.0093264,0.035791,0.078763,0.032638,0.011645,0.028351,0.076015,0.57747,0.29625
