0.16374,0.096873,0.017807,0.023763,0.096429,0.0036747,0.0020211,0.0045474,0.15835,0.020149,0.0014239,0.0099369,0.0035981,1.5311e-05,0,0.0092326,0.18063,0.025126,0.0032,0.0071044,0.062699,0.0041799,0.00091867,0.0080077,0.055533,0.0048077,0,0,0,0,0,0.036241
0.24715,0.016606,0.0058279,0.002209,0.025301,0.055475,0.01811,0.077298,0.082154,0.0037286,0.0010966,0,0.00028199,0.0079115,0.00072065,0.028074,0.1733,0.028325,0.0039323,0.0076139,0.019834,0.038289,0.010684,0.045996,0.09157,0.0044492,0,0,0,0,0,0.0040576
0.25396,0.04078,0.0061997,0.0072276,0.0021844,0.0053324,0.0079504,0.067731,0.14182,0.037616,0,0,0,0.00014455,0.00033729,0.041647,0.25825,0.049694,0.0043045,0.0071634,0.0065209,0.0019756,0.0016543,0.035255,0.013973,0.0048827,0,0,0,0,0,0.003389
0.27304,0.051915,0.00099775,0.00023756,0.0010453,0.011023,0.013525,0.052327,0.028507,0.0030724,0,0,0,0,0,0.011371,0.3059,0.13851,0.002138,0.00026923,0.0011086,0.0038801,0.0011561,0.081277,0.012226,0.0064775,0,0,0,0,0,0
0.078864,0.24403,0.16404,0.0057434,0.0031342,0.0014667,0.0035047,0.046086,0.0034738,0.067238,0.053126,0.00018527,3.0878e-05,7.7196e-05,0.00032422,0.0041995,0.017539,0.19552,0.073985,0.032376,0.0032577,0.00010807,3.0878e-05,0.00010807,0,0.0012351,0.00030878,0,0,0,0,0
0.13435,0.061947,0.02371,0.0052027,0.0031028,0.010421,0.0038864,0.036168,0.13859,0.0015827,0.0021939,0.001191,0.00073653,0.00089323,0.00015671,0.045618,0.33963,0.050272,0.0061273,0.0057825,0.015201,0.003761,0.0011753,0.050366,0.052403,0,0,0,0,0,0,0.0055318
0.20792,0.026839,0.0062009,0.0030528,0.0059942,0.011209,0.025471,0.11071,0.17165,0.0064871,0.0011448,0.00042929,0.012513,0.020066,0.0076478,0.1344,0.1385,0.016202,0.0013038,0.0001431,0.001113,0.0037205,0.0066143,0.060435,0.014071,0.00079499,0,0,0.0023532,0.00093809,0,0.002067
0.069084,0.13314,0.091299,0.014925,0.013292,0.0098786,0.016228,0.10415,0.088512,0.012237,0.00021439,3.2984e-05,3.2984e-05,1.6492e-05,0.00023089,0.11424,0.036777,0.042714,0.0069431,0.011379,0.040933,0.025381,0.0039086,0.070585,0.05256,0.0063988,0,0,0,0,0,0.034913
0.24199,0.13642,0.085299,0.0062138,0.0045844,0.0032267,0.0023641,0.028194,0.13907,0.0083223,0.0056068,0.00017571,0.00014376,0.00019168,0.00039934,0.080939,0.10311,0.019536,0.0036739,0.0040094,0.011789,0.012731,0.0053352,0.043289,0.041707,0.0035621,0,0,0,0,0,0.0081306
0.22479,0.13025,0.13635,0.040114,0.051996,0.0074616,0.0028687,0.019908,0.063926,0.00040757,0.00012541,0.0013011,0.011882,0,0,0.026868,0.05822,0.065227,0.037434,0.021711,0.04778,0.0026962,0.00028216,0.019077,0.0093584,0,0,0,0,0,0,0.019971
0.11633,0.016084,0.013504,0.020373,0.0024398,0.0078011,0.0099922,0.032821,0.12914,0.00331,0.00024864,0.00026418,0.0003885,0.0001554,0.00027972,0.031437,0.22735,0.088904,0.060218,0.044413,0.0083294,0.0046154,0.0036674,0.016177,0.1435,0.0088267,0,0,0,0,0,0.0094328
0.1087,0.12201,0.011602,0.0027051,0.0072553,0.0067862,0.0032055,0.0090379,0.14443,0.085516,0.003612,0.00040655,0.012712,0.0021578,0.00073491,0.0059262,0.14492,0.15393,0.029537,0.027723,0.020562,0.0058637,0.0027989,0.023736,0.038825,0.013682,0,0,0.0059888,0,0,0.0056291
0.14612,0.044838,0.062764,0.0081495,0.01243,0.0045327,0.0071545,0.031856,0.18178,0.018352,0.021242,0.00020532,3.1587e-05,1.5794e-05,0.00017373,0.083422,0.11022,0.053066,0.027386,0.017878,0.026312,0.002448,0.0025428,0.011829,0.080184,0.01671,0,0,0,0,0,0.028349
0.15832,0.069069,0.022934,0.0087397,0.013377,0.029913,0.018941,0.065437,0.13985,0.088843,0.022761,0.00044013,0.0031123,0.0087868,0.0019963,0.050049,0.10767,0.04362,0.0045585,0.0045585,0.029253,0.027759,0.0051558,0.015137,0.038621,0.018391,3.1438e-05,0,0.00080166,0,0,0.0018705
0.17755,0.25688,0.017148,0.00061628,0,0.00024651,0.00064709,0.0081965,0.00043139,0.016208,0.0020799,0,0,0,0,0,0.01305,0.30556,0.09788,0.0046067,4.6221e-05,0.00073953,3.0814e-05,7.7034e-05,0,0.048486,0.049518,0,0,0,0,0
0.095192,0.030819,0.010634,0.0045554,0.012284,0.0081368,0.0060791,0.016886,0.22987,0.020201,0.0042883,0.00083253,0.0021206,0.00017279,0.00031416,0.083646,0.12086,0.067938,0.0034244,0.0027175,0.11643,0.015771,0.0028118,0.005058,0.096323,0.034652,4.7125e-05,0,0.0029531,0,0.00012567,0.0048538
0.15398,0.0036205,0.0013065,0.00034631,0.00036205,0.0027862,0.013144,0.19947,0.036646,6.2965e-05,0.0001889,0,0,7.8707e-05,0.00036205,0.35103,0.148,0.0011334,0.0013223,0.0012121,0.0023769,0.001401,0.0060289,0.060588,0.014372,0,0,0,0,0,0,0.00017315
0.11208,0.05321,3.2229e-05,0.00017726,0.00059624,0.013133,0.014825,0.2898,0.17199,0.013294,0,0,0.0001128,0.0048343,0.0024494,0.049149,0.088001,0.016872,0.0011119,0.0022238,0.049407,0.016485,0.0063652,0.01157,0.072805,0.00014503,0,0,0,0,0,0.0093303
0.22521,0.030161,0.0028323,0.0056976,0.004737,0.030459,0.0095237,0.063717,0.18855,0.0040248,0,0,0.0029316,0.0031801,0.00011594,0.070442,0.14454,0.023337,0.00064595,0.00064595,0.029051,0.020091,0.0059958,0.016729,0.042964,8.2814e-05,0,0,0.0014575,0,0,0.072877
0.19029,0.24523,0.016619,3.1005e-05,0.00024804,0.0052243,0.033733,0.042198,0.048972,0.0079062,0.0024959,0,0,0.00012402,0.0011782,0.010015,0.25184,0.021734,0.0015502,0.011906,0.006108,0.00324,0.012898,0.016526,0.068242,0,0,0,0,0,0,0.0016898
0.21686,0.035323,0.0068802,0.014863,0.04087,0.019274,0.01432,0.13355,0.046351,0.00087237,0,0.00013168,0.0004115,0,0.00014814,0.094611,0.13762,0.024048,0.010699,0.027883,0.025941,0.0045429,0.0028311,0.13281,0.0085591,4.9379e-05,0,0,3.292e-05,0,0,0.00051025
0.1472,0.0032446,0.00054077,0.0019009,0.0055388,0.0043098,0.0053422,0.10593,0.14448,0.00019664,0,0,0,0,6.5548e-05,0.042377,0.23417,0.010488,0.0030808,0.0064565,0.0072594,0.00098322,0.0010324,0.23594,0.024138,0,0,0,0,0,0,0.015322
0.33775,0.037271,0.0051621,0.0052411,0.017428,0.0088246,0.005541,0.053121,0.066902,0.00074196,0.00018944,0.00052095,0.0067723,0.00029994,1.5786e-05,0.012582,0.23833,0.054494,0.018138,0.025811,0.049901,0.0086193,0.0028258,0.015976,0.01686,0.00088403,0,0,0.0033467,0,0,0.0064566
0.34458,0.038874,0.0064122,0.0076466,0.026338,0.0085282,0.0062679,0.03788,0.044084,0.0014908,9.6183e-05,4.8092e-05,0.00014427,1.6031e-05,6.4122e-05,0.0080153,0.27712,0.11016,0.011959,0.021481,0.013209,0.0024206,0.00086565,0.029464,0.0025328,8.0153e-05,0,0,0,0,0,0.00022443
0.27525,0.01073,0.00082138,0.00041943,0.013037,0.022387,0.01856,0.17504,0.063543,0,0,0,3.4952e-05,1.7476e-05,6.9904e-05,0.027088,0.22979,0.028993,0.00052428,0.00094371,0.010573,0.0077419,0.011971,0.098303,0.0041593,0,0,0,0,0,0,0
0.18283,0.027717,0.037037,0.017638,0.0046195,0.0032466,0.0050233,0.10932,0.08215,0.0022613,0.00011307,4.8457e-05,0.00051687,4.8457e-05,0.00059763,0.037764,0.14799,0.11452,0.026457,0.01486,0.037263,0.005734,0.0046518,0.12284,0.0091906,0.00017767,0,0,0.0013083,0,0,0.0040865
0.17721,0.020888,0.005975,0.01062,0.0083457,0.031044,0.0059269,0.036154,0.091531,0.0022266,0.00035241,0,0.0099476,0.049882,0.0007689,0.057427,0.18795,0.10383,0.025726,0.034296,0.0056546,0.0014577,0.0015538,0.054768,0.015426,0.0015859,0.0020184,0,0,0,0,0.057427
0.36602,0.030914,0.0063746,0.0091545,0.013069,0.016264,0.01056,0.0679,0.047195,0.00033551,0,1.5976e-05,0,4.7929e-05,0.00020769,0.04598,0.22929,0.031985,0.012685,0.03967,0.0073492,0.0027,0.00023965,0.012142,0.049895,0,0,0,0,0,0,0
0.3356,0.11914,0.018869,0,0,0.004581,0.0023706,0.011805,0.050199,0.032243,0.0065832,0,0,0,0.00032035,0.0044689,0.15673,0.18082,0.02755,0.022504,0.0079126,0.011276,0.0020502,0.0015857,0.0014736,0.0017139,0.00020823,0,0,0,0,0
0.22938,0.138,0.072956,0.0432,0.020633,0.023615,0.023486,0.086352,0.046021,0.0020955,0.0011284,0,1.6119e-05,0.00019343,0.00037075,0.034479,0.19446,0.015878,0.00062866,0.0004191,0.013444,0.01815,0.0040299,0.017538,0.005126,0,0,0,0,0,0,0.0083982
0.14541,0.12236,0.18443,0.2098,0.06497,0.0033943,0.00078685,0.011109,0.022665,0.0067423,0.015969,0.017573,0.0072051,0.0010491,0,0.0077605,0.098804,0.0243,0.0062177,0.0023297,0.020937,0.015043,0.0027926,0.008208,0.00013886,0,0,0,0,0,0,0
