2.3974,1.9054,1.1006,0.49556,0.23338,0.16884,0.085852,0.049785,4.1152
1.6564,1.1134,0.97251,0.70846,0.63448,0.33733,0.41957,0.41575,4.1238
2.0891,1.4418,0.81504,0.43784,0.28974,0.189,0.091846,0.13303,4.6512
2.2528,1.4478,1.1963,0.73649,0.46298,0.1652,0.075202,0.019052,4.1667
2.2233,1.2211,0.66131,0.36614,0.19899,0.12119,0.037366,0.065694,4.6751
1.7861,1.3379,0.9371,0.63793,0.50933,0.33742,0.16791,0.18269,4.3474
1.8501,1.5143,1.0313,0.64589,0.57096,0.46552,0.14556,0.1858,4.2087
2.5659,1.6543,1.3217,0.60138,0.81235,0.48688,0.29874,0.05944,3.5514
1.6781,1.2678,0.97311,0.80528,0.598,0.44235,0.31421,0.20086,4.4021
1.8377,1.1675,0.73912,0.59699,0.47911,0.42983,0.3912,0.2042,4.2826
2.6692,1.975,1.238,0.76175,0.57408,0.51609,0.27563,0.23792,3.1877
1.8724,1.3433,1.2138,1.0336,0.74754,0.40135,0.46834,0.20865,3.9111
2.6612,1.5504,1.0881,1.0195,0.59468,0.31672,0.18972,0.078119,3.2484
2.6134,1.79,1.0804,0.57153,0.44087,0.23484,0.25746,0.023088,3.5691
2.0246,1.6254,1.192,0.69516,0.36747,0.21464,0.1247,0.051249,4.2762
1.7284,1.2629,0.95008,0.75005,0.58624,0.29597,0.1462,0.060678,4.773
2.5793,1.9396,1.3764,1.099,0.65768,0.18502,0.10069,0.047174,3.8811
2.8238,2.2675,1.6235,0.72821,0.37629,0.12244,0.17397,0.042849,3.3932
2.7427,1.9847,0.89212,1.1217,1.1918,0.34321,0.17924,0.039292,2.9318
2.5207,1.9413,1.5748,0.69933,0.16206,0.062548,0.50581,0.013529,3.8787
2.5376,1.7906,1.3967,1.0583,0.8165,0.41368,0.024708,0.041087,3.036
2.1618,1.8256,1.5475,1.343,0.61719,0.32005,0.12894,0.01609,4.0352
2.2387,1.567,1.3554,0.60762,0.29564,0.16656,0.22708,0.019437,4.5536
3.9807,2.0079,0.54811,0.35235,0.26455,0.029787,0.21724,0.14378,3.6281
2.74,1.2549,0.95069,0.79184,0.48516,0.27992,0.13373,0.025547,4.2638
3.0009,1.4743,0.90253,0.58608,0.53969,0.1892,0.068501,0.022826,4.1879
2.698,2.1149,0.70294,1.1828,0.91586,0.041578,0.18375,0.13957,2.9528
2.4585,1.806,1.5181,1.03,0.46716,0.47927,0.36485,0.025397,3.4305
2.4004,1.8309,1.6268,0.67749,0.28456,0.37107,0.11761,0.017606,3.7574
2.4652,1.2083,0.8227,0.58907,0.13358,0.39348,0.30854,0.29594,3.9399
1.6267,1.4558,1.2153,1.3224,0.79399,0.59046,0.63173,0.00069689,3.7501
2.8811,1.4603,1.2468,0.91327,0.28133,0.19036,0.076844,0.12927,4.2061
2.3321,2.0246,1.5658,0.73909,0.37064,0.27833,0.097318,0.031922,3.9567
2.1538,1.8286,1.4337,0.79568,0.69556,0.37659,0.098953,0.04063,3.8813
2.2895,2.1926,1.3031,0.76134,0.25383,0.313,0.49879,0.011711,3.8787
2.4488,1.9749,1.7722,1.1318,0.48065,0.27052,0.086609,0.047436,3.3231
3.8512,2.0442,0.85833,0.54846,0.40252,0.35392,0.13339,0.089618,4.0094
3.0758,2.1135,0.73314,0.70988,0.57559,0.59759,0.0082082,0.2319,3.3694
4.8997,1.3936,0.047718,0.69633,0.27369,0.46612,0.46156,0.0022349,3.3703
2.0513,1.9769,0.52595,0.90631,1.3798,1.2485,0.18002,0.019522,3.0349
3.1686,1.9081,1.1837,1.2167,0.057477,0.57099,0.49598,0.0023541,2.8107
3.7206,2.7523,1.9849,0.63907,0.0027131,0.00028327,0.0012854,0,1.6892
3.9999,3.1379,0.42757,0.3438,0.052019,0.14126,0.12187,9.8572e-05,3.2154
2.756,1.727,1.0095,0.69707,0.014761,0.4184,0.32521,0.28367,4.1743
3.7888,1.9523,0.64452,0.70721,0.38647,0.31752,0.12259,0.0023934,3.2653
3.69,0.084448,0.27943,0.59695,0.95396,1.8494,1.3191,0.016184,2.6815
3.4497,3.0672,0.18662,0.29969,0.49769,0.65883,0.86824,0.00977,2.4298
2.6434,1.6385,1.1399,0.10214,0.84487,0.0088545,0.43232,0.59621,3.1426
3.2258,1.9665,0.89645,0.60274,0.69886,0.35056,0.0018624,0.19335,2.9495
2.5332,1.5086,1.1724,0.8465,0.5133,0.31243,0.12294,0.0097014,3.4419
2.7272,2.285,1.0048,1.2536,0.45766,0.23823,0.16101,0.019155,3.342
3.0865,1.9688,1.1662,0.63398,0.94862,0.13272,0.26661,6.4531e-11,3.1722
4.2613,2.5788,0.55709,0.4132,0.3057,0.24783,0.088309,0.0053343,3.2711
3.6384,1.7592,1.9897,1.0548,0.14974,0.092992,0.097148,0.023582,2.7695
3.3172,1.9403,0.6409,0.38012,0.13427,0.2509,0.26187,0.0093524,3.8091
1.5965,1.3674,1.2267,0.98716,0.66535,0.3915,0.35927,0.021642,4.4111
2.8723,2.4733,1.3702,0.57903,0.38022,0.22559,0.18553,0.0055718,3.4377
2.7697,2.143,0.81047,1.1353,0.42449,0.21575,0.26566,0.0011752,3.1896
2.6854,2.1632,2.3629,0.78113,0.94701,0.13408,0.062855,0.019467,2.4432
2.4723,1.5539,0.96126,0.77085,0.47667,0.21059,0.31704,0.0061796,3.7236
3.1709,2.0368,0.11734,0.91847,0.70386,0.75021,0.74546,0,2.8732
2.0572,1.9286,1.6899,1.4687,0.91818,0.028335,0.01741,0.0070061,2.8442
2.2914,1.6157,1.1676,0.4526,0.70193,0.27757,0.053802,0.0018557,3.6567
2.3619,2.0335,0.26329,1.2687,0.87924,0.77481,0.45466,0,2.7246
3.5325,3.0072,1.3892,0.31776,0.11479,0.15891,0.048411,0.018999,3.3184
3.4722,1.6949,0.93222,0.733,0.4534,0.5381,0.14717,0.012485,3.5361
3.9437,1.6569,1.1764,0.55574,0.55958,0.092961,0.0017913,0.00010018,2.8792
4.2933,3.3412,0.63334,0.21746,0.075059,0.022246,0.034952,9.8671e-05,2.9257
1.6882,1.1618,0.73044,0.64545,0.47015,0.22467,0.096827,9.7635e-05,4.327
2.0107,1.8512,1.59,1.1291,0.60721,0.2034,0.30105,0.015417,3.6633
4.4919,1.7897,0.88656,0.60109,0.30618,0.093308,0.1281,0.022327,3.0864
3.4685,2.5351,1.5085,0.62695,0.13505,0.11711,0.042462,0.011909,3.4289
2.8733,2.3371,1.6258,0.76598,0.43666,0.26849,0.046231,0.022261,3.3051
4.35,1.2789,1.1455,0.51015,0.40386,0.11055,0.031046,0,3.2871
3.1116,2.6163,1.1606,0.63976,0.44387,0.10189,0.088045,0.021498,3.2559
1.7821,1.1932,1.1135,0.42979,0.91884,0.66356,0.77551,0.0074755,3.8046
7.3367,0.85563,0.35495,0.20551,0.061913,0.029583,0.025003,7.4018e-05,3.1411
2.3385,1.9003,1.4291,1.2097,0.74223,0.6479,0.23705,0.0059288,3.138
4.0624,2.1053,1.0244,0.38963,0.54204,0.037596,0.0087834,0.60748,2.7659
3.1929,1.9001,0.90512,0.46065,0.62989,0.074031,0.025493,0.0075089,3.4418
2.9949,2.8156,1.8249,0.27691,0.24605,0.11009,0.043956,0.0075386,3.5401
2.6961,1.7313,1.1413,0.82343,0.53806,0.53045,0.25053,0.0067353,3.8117
2.2615,1.7795,1.3486,0.84495,1.0439,0.13496,0.059431,0.0024984,3.2801
3.7118,1.1724,1.5039,0.57216,0.35134,0.24241,0.029049,0.00019872,2.722
4.1215,1.017,0.83609,0.23079,0.45994,0.38682,0.42082,0.0037938,3.7055
2.0472,1.5426,1.1645,0.88253,0.42039,0.57333,0.25904,0.001096,3.4628
2.505,2.1592,1.2337,0.73463,0.38165,0.04257,0.0087579,0.01899,3.5179
3.5244,1.4549,1.4903,0.35987,0.3792,0.30848,0.087148,0.0006953,3.1632
3.8541,2.1357,0.067451,0.85301,0.79682,0.38625,-6.3595e-07,0.61121,2.8996
2.9548,1.9637,0.86227,0.55304,0.36575,0.20846,0.084057,0.01457,4.0211
2.167,1.3236,1.0739,0.75057,0.54542,0.47891,0.2783,0.00029728,3.7334
3.8793,1.2716,0.92621,0.17733,0.48694,0.58233,0.27376,0.0012964,3.4105
3.6849,1.8824,0.96044,0.50927,0.3677,0.2991,0.057059,0.0047632,3.6297
3.0881,1.3721,0.74608,0.82428,0.57644,0.42371,0.26888,0.0096354,3.879
2.3474,0.87722,1.1044,1.789,1.6694,0.20129,0.036368,0.00048051,2.8188
3.4735,2.3985,1.7027,0.3194,0.14028,0.24675,0.040271,0.0027409,3.3305
4.141,1.3552,1.016,0.57228,0.29866,0.21185,0.1666,0.0051389,3.5197
3.342,1.2753,1.0842,0.76763,0.58819,0.35763,0.053274,0,3.2181
3.5427,2.3678,1.6892,0.33678,0.14485,0.1656,0.03236,9.2987e-05,3.1243
3.1345,2.4829,1.445,0.32797,0.263,0.12274,0.086924,0.0036541,4.0079
2.8637,1.5543,1.6827,0.29951,0.10488,0.81854,0.74913,0.0065756,3.4459
3.9433,2.4684,1.7597,0.44196,0.18727,0.013573,0.0026341,0.00068401,2.5001
2.256,1.8837,1.4086,1.545,0.65491,0.78691,0.010349,0.00036985,2.6407
2.1208,1.6158,0.99478,1.2895,1.1712,0.74894,0.14427,9.9933e-05,2.9891
3.6744,1.5968,1.0182,0.73883,0.6841,0.45449,0.083616,-1.1426e-07,3.0091
1.7976,1.5034,1.315,0.60795,0.99104,0.78467,0.34823,0.016875,3.4167
4.6123,2.1481,0.45217,0.2917,0.22502,0.090439,0.0013233,0.060665,3.8553
4.8751,2.3173,0.3805,0.27678,0.15598,0.18996,0.17705,0.0023517,3.6146
1.7587,1.2841,0.97878,0.30309,0.46404,0.79998,0.62604,0.0041581,4.3282
3.2029,2.0636,1.2541,0.62638,0.70969,0.061203,0.40277,0.0067734,3.7422
4.0497,2.2269,0.70759,0.40038,0.28056,0.12603,0.080085,-4.8544e-07,3.3225
2.0938,1.0554,0.96571,0.87978,0.48867,0.37983,0.1317,0.0028333,4.5693
2.4883,2.1415,1.4683,0.96502,0.59079,0.32623,0.0088435,0.0001,3.0685
2.808,1.9711,1.9277,0.77457,0.067287,0.25986,0.23039,0.00019957,3.5181
0.39543,1.0221,1.55,1.6883,2.1309,2.4159,0.022744,0,1.8516
2.7931,1.5228,1.5871,0.58508,0.41985,0.17629,0.0039794,-1.1849e-08,3.7258
2.9767,1.6285,1.3095,0.94143,0.37694,0.15998,0.1411,5.2759e-09,3.9727
3.0621,1.6161,0.87391,0.59398,0.37837,0.18,0.13386,0.010302,4.5737
2.074,1.7757,0.98613,0.61039,0.53206,0.33007,0.22791,0.017158,4.6085
2.4417,1.2374,1.0278,0.65673,0.43407,0.22364,0.14823,0.011062,4.4406
2.7337,1.7518,0.87645,0.66676,0.40062,0.43863,0.15849,0.0059552,4.5546
2.0721,1.4155,1.0002,0.79927,0.63932,0.40986,0.21165,0,4.1161
2.0558,1.5804,0.91098,0.84461,0.69082,0.54659,0.36255,0.16195,4.5397
2.839,1.2253,1.1363,0.61862,0.40509,0.24462,0.10891,0.17601,4.3107
2.0115,1.1685,0.93998,0.77777,0.68274,0.413,0.11294,0.26631,4.4524
1.7339,1.617,1.0178,0.79786,0.46378,0.30864,0.22238,0.036944,4.6643
1.8648,1.5132,1.3084,0.66164,0.46551,0.30474,0.083496,0.16529,4.5498
1.8132,1.4081,0.81315,0.54058,0.47576,0.30477,0.15414,0.082333,4.7188
3.9173,1.6905,1.621,0.60045,0.13513,0.07693,0.052418,-8.8471e-07,3.9924
3.0015,2.1752,1.1484,0.83525,0.31014,0.098271,0.056477,0.025823,4.4845
2.1934,1.7011,1.5938,1.4002,0.45754,0.32525,0.028959,0.14521,4.193
2.1319,1.7102,1.8265,0.51245,0.33722,0.20899,0.12739,0.13172,4.3116
2.2541,1.3126,1.1526,0.67634,0.57472,0.35259,0.19184,0.064383,4.4194
1.8348,1.6495,1.2471,0.86262,0.5112,0.29111,0.34864,0.0010789,4.098
2.434,1.2282,1.6256,0.70708,0.40441,0.2133,0.17333,0.013632,4.4455
3.0587,1.9,1.2894,1.0722,0.53549,0.18981,0.23286,0.017108,3.7858
1.7235,0.98751,0.71731,0.4409,0.30822,0.18284,0.091997,0.0093669,4.7629
2.1892,1.367,1.1925,0.73389,0.55125,0.40119,0.18027,0.032217,4.1636
3.3004,1.1527,1.0714,0.74986,0.080341,0.15646,0.4076,0.55394,4.2128
2.2747,1.6468,1.5759,1.1363,1.2514,0.41112,0.027941,0.16033,3.8435
2.2688,1.4006,1.007,1.0568,0.52933,0.40354,0.14025,0.04372,4.1543
1.5429,1.3621,1.1235,0.99365,0.64636,0.37066,0.51845,0.093451,4.6381
2.4295,2.1982,1.0913,0.91553,0.48807,0.21197,0.1138,0.0080877,4.1776
3.2382,1.5124,0.93635,0.54829,0.38648,0.25225,0.039166,0.1506,4.6403
2.6126,1.7003,1.1527,0.524,0.4725,0.21637,0.13194,0.055184,4.5534
1.8291,1.7247,0.97774,0.65251,0.5814,0.25209,0.2989,0.059779,4.4777
1.9167,1.1545,0.9435,0.7543,0.60402,0.48426,0.085988,0.0073055,4.7074
2.1992,1.2796,1.4261,0.93613,0.53674,0.015347,0.17812,0.30795,4.3295
2.1892,1.7575,1.1572,0.81629,0.60429,0.41039,0.21008,0.023187,3.6253
4.028,3.2263,2.3462,0.0054189,0,0,0,0,1.343
2.3884,2.1338,1.0542,0.69831,0.52394,0.35819,0.46259,0.00079377,3.9372
2.1816,1.6931,1.2068,1.0728,0.62054,0.17129,0.12954,0.035182,3.5036
1.5971,1.1731,0.8646,0.7182,0.56837,0.48995,0.26671,0.04681,4.8298
2.2061,1.2413,0.90438,0.80434,0.52503,0.35625,0.16697,0.037491,4.5916
2.5749,1.6596,1.7107,0.71368,0.35428,0.33493,0.011191,0.1709,4.1545
1.9192,1.3333,0.90611,0.76336,0.61742,0.41877,0.32287,0.082168,4.6085
2.2791,1.5916,1.1969,0.80765,0.26446,0.58985,0.079952,0.0036445,4.2237
3.167,2.6742,0.67758,0.39533,0.23778,0.28528,0.10397,0.0099353,4.3778
2.8525,1.1379,0.93245,0.51352,0.30665,0.3182,0.16824,0.034848,4.7242
3.3708,1.4624,0.80543,0.59381,0.49219,0.38641,0.23969,0.0082462,4.3735
5.3305,1.5554,0.20783,0.065911,0.032738,0.027476,0.015084,0.004751,2.8838
1.8875,1.2748,0.34997,1.0209,0.89726,0.5815,0.66831,0.026223,4.0679
2.149,1.2327,0.91598,0.61483,0.42838,0.3279,0.10023,0.2054,4.6057
3.2214,1.5099,0.74658,0.68637,0.44666,0.33701,0.14973,0.02774,4.6082
2.1764,1.3316,0.9935,0.57522,0.36239,0.20738,0.081887,0.010213,4.1327
3.3405,1.4624,0.82457,0.46824,0.34364,0.16901,0.080694,0.026568,4.4229
2.8126,1.1612,0.92856,0.4923,0.37078,0.26798,0.15965,0.010301,4.6245
2.6997,1.4644,1.0819,0.58071,0.64935,0.31779,0.11653,0.058979,4.6574
2.0858,1.7279,1.4022,0.76362,0.5407,0.15732,0.18186,0.019525,4.6091
1.9606,1.1918,1.1796,0.85256,0.61545,0.7685,0.18944,0.10595,3.7395
2.0289,1.2379,0.90918,0.63755,0.51424,0.47432,0.13675,0.063148,4.2108
0.11682,0.38299,0.30673,0.69007,1.0006,1.8161,1.6147,1.323,3.756
2.1472,1.5322,1.1737,0.78692,0.39106,0.5195,0.12494,0.10217,4.1324
3.4179,1.3421,1.0451,0.91572,0.61129,0.35493,0.36564,0.03314,3.8308
1.7291,1.4119,1.0535,0.87089,0.54749,0.6292,0.33075,0.066509,3.9854
2.1909,1.4806,0.97292,0.51228,0.21974,0.13242,0.083002,0.04771,4.3031
2.153,1.7716,0.88574,0.019375,0.50706,0.45511,0.30147,0.25953,4.6085
2.2023,1.6893,0.96115,0.58434,0.37504,0.10088,0.22594,0.1872,4.8221
3.1182,2.1096,1.3944,0.65682,0.40072,0.1715,0.06637,0.020555,4.2852
2.427,1.8979,1.7021,1.241,0.50176,0.27927,0.10728,0.024077,3.5833
2.1442,1.4028,1.4827,0.384,0.76848,0.76149,0.15903,0.066376,4.1707
1.6581,1.1728,0.90585,0.73085,0.51651,0.28989,0.38488,0.012262,4.4963
1.8564,1.1643,0.9027,0.4251,0.62638,0.55093,0.18066,0.032624,4.2294
2.8831,2.1239,0.90536,0.6425,0.44119,0.20186,0.080669,0.026101,3.7349
2.6155,1.3078,0.7768,0.52961,0.32117,0.21659,0.15121,0.049115,4.6513
2.529,2.2578,0.89471,0.17385,0.68597,0.57226,0.45361,0.0029186,4.0151
3.0112,2.0209,1.061,0.66474,0.40316,0.31514,0.25254,0.0082403,4.0045
3.4597,1.2796,0.8522,0.56445,0.5196,0.0028357,0.25593,0.33334,4.4911
5.0052,0.92858,0.40145,0.19964,0.12585,0.08791,0.054598,0.017539,4.2198
5.9682,0.65016,0.37923,0.27622,0.17061,0.0078571,0.025304,0.14187,4.6005
2.8287,1.2719,1.4951,0.70411,0.22813,0.37768,0.33386,0.0024373,4.1834
4.7823,1.1361,0.72353,0.44062,0.23974,0.16613,0.057554,0.088144,4.2247
2.1247,1.1355,0.96081,0.6967,0.45269,0.37778,0.093814,0.10648,4.1596
2.6006,2.2782,1.3311,0.68581,0.39644,0.22203,0.010746,0.069847,4.3156
2.0547,1.7675,1.5282,0.97748,0.58378,0.45065,0.088066,0.0015225,3.8691
2.5081,1.9247,1.1001,0.6539,0.39314,0.24623,0.050805,0.00091435,4.2323
2.8708,2.1088,0.77894,0.44491,0.5232,0.18044,0.090808,0.00056275,3.8261
2.1073,0.98255,0.76165,0.48938,0.41003,0.1939,0.13836,0.037437,3.9727
1.9198,2.29,1.0407,0.80974,0.51158,0.40793,0.099129,0.0023952,3.9526
2.0874,1.534,0.80967,0.69482,0.19908,0.48951,0.44288,0.0048105,4.229
2.7493,1.6603,0.76554,0.56869,0.39502,0.18794,0.16796,0.0021733,4.2629
3.6341,1.5403,0.67702,0.42436,0.30464,0.15334,0.24522,0.0034902,4.17
1.7952,1.6624,0.98581,0.68408,0.57543,0.019652,0.27496,0.26014,4.3914
3.3173,1.1054,0.86124,0.5715,0.28987,0.16654,0.11156,0.0052496,4.3677
2.6223,1.7157,0.88599,0.75011,0.37881,0.47475,0.11082,0.010178,4.054
2.5018,2.1881,0.89681,0.69447,0.55814,0.15172,0.19495,0.038482,3.7588
2.2204,1.3638,1.0342,0.69291,0.37344,0.47902,0.12057,0.0044545,3.9788
2.9739,1.0811,0.98024,0.7223,0.61619,0.40066,0.23576,0.29016,4.1707
3.1664,2.5053,0.72889,0.46188,0.32597,0.27974,0.15711,0.043856,3.9089
2.6579,2.2181,0.95041,0.65697,0.41205,0.24816,0.21641,0.026805,3.7958
4.0285,1.8484,1.0587,0.82498,0.15459,0.087605,0.052573,0.032459,3.1298
1.8081,1.4947,1.2509,0.53216,1.0155,0.8254,0.24268,0.015016,3.3653
3.5847,1.2239,1.0376,0.29567,0.44485,0.79822,0.74152,0.051139,3.6861
3.6824,1.2665,0.6214,0.62341,0.39091,0.24244,0.13993,0.007406,4.3066
2.5196,1.9301,0.15389,0.31474,0.55177,0.9541,0.84412,0.0013864,4.2906
2.6943,1.9889,1.1801,0.83723,0.30972,0.227,0.1331,0.10045,4.3698
3.0578,2.2406,0.77858,0.9173,0.89456,0.3351,0.0095614,0.038139,3.542
2.3683,1.7042,0.96202,0.55209,0.53685,0.30239,0.071619,0.17281,4.816
2.9669,2.266,1.2757,0.53935,0.38975,0.18041,0.1858,9.917e-05,3.9848
2.5964,2.4868,1.0614,0.03183,0.19168,0.69994,0.51993,0.48531,3.9295
2.0321,1.7098,0.96082,0.82527,0.61159,0.69503,0.092973,0.21429,4.4561
2.563,0.12702,0.30136,0.49805,0.7798,1.0331,0.92931,1.1063,4.1971
1.9435,1.297,0.91053,0.68006,0.091367,0.44588,0.22452,0.37317,4.6759
2.1463,1.424,0.11282,0.85558,0.72135,0.6754,0.38491,0.42711,4.6908
1.8948,0.15504,0.47144,0.73711,1.33,1.2024,1.1365,1.0016,4.0479
2.2547,1.9748,0.97529,0.48853,0.41474,0.34498,0.25427,0.10502,4.818
