0.099161,0.057752,0.0099173,0.014138,0.057574,0.0022848,0.0011884,0.0027504,0.095896,0.011632,0.0010291,0.0059296,0.0023645,1.8377e-05,0,0.0054946,0.10923,0.014971,0.0019357,0.004441,0.037452,0.002585,0.00043492,0.0047289,0.032361,0.0028913,0,0,0,0,0,0.021844,0.099995,0.029311,0.0042343,0.030577,0.0053894,0.033465,0.0045109,0.030905,0.0039548,0.013768,0.014997,0.015648,0.018569,0.014663,0.013772,0.01332,0.012768,0.037862,0.022171,0.052125,0.030538,0.039576,0.016638,0.040852,0.025763,0.059596,0.079144,0.089268,0.079808,0.049883,0.054989,0.088201,0.067125,0.047196,0.047023,0.063534,0.034358,0.03619,0.038084,0.053525,0.034121,0.022779,0.026218,0.020979,0.019722,0.018633,0.019489,0.020936,0.021935,0.011768,0.028134,0.009871,0.026834,0.0098536,0.025405,0.0098739,0.028464,0.14399,0.21987
0.14849,0.010004,0.0034223,0.0012975,0.015626,0.032969,0.010994,0.046113,0.049147,0.0022439,0.00067067,0,0.00014416,0.0047448,0.00042622,0.016779,0.10363,0.016992,0.0024946,0.0045192,0.012304,0.022452,0.0065061,0.027635,0.055239,0.0026764,0,0,0,0,0,0.0024758,0.022715,0.0036592,0.00063995,0.033033,0.00069386,0.0032011,0.00067369,0.030332,0.001042,0.00329,0.010344,0.010764,0.0028909,0.0028919,0.0078964,0.0096385,0.0035665,0.042817,0.012263,0.039306,0.013091,0.03372,0.010527,0.036738,0.01388,0.044383,0.039588,0.11847,0.12908,0.032981,0.032733,0.1197,0.14877,0.042374,0.026401,0.16005,0.021627,0.034738,0.024791,0.13122,0.032386,0.018947,0.011336,0.010894,0.017181,0.017299,0.010402,0.011698,0.021308,0.011602,0.0025272,0.010879,0.023327,0.0095087,0.002251,0.011671,0.023603,0.13507,0.085352
0.15244,0.024742,0.0038623,0.0043185,0.0013817,0.003226,0.0049997,0.040383,0.08443,0.022293,0,0,0,5.1411e-05,0.00019922,0.025024,0.15515,0.029934,0.0026734,0.0042157,0.0039651,0.0011568,0.0010925,0.021124,0.0084057,0.002924,0,0,0,0,0,0.002005,0.069426,0.0074398,0.002444,0.083031,0.002765,0.008638,0.0029362,0.071037,0.0027659,0.0075021,0.016766,0.019049,0.0071956,0.0074343,0.016506,0.016066,0.0063514,0.031249,0.011617,0.033737,0.024843,0.031384,0.012758,0.030718,0.023552,0.024412,0.016851,0.11399,0.096171,0.022857,0.01685,0.10894,0.10121,0.017749,0.024469,0.071246,0.023167,0.018757,0.022323,0.081235,0.022939,0.021234,0.01071,0.011375,0.020145,0.020567,0.010717,0.010754,0.021452,0.0089497,0.0072028,0.0085211,0.0669,0.0093004,0.0069245,0.0094425,0.06942,0.16712,0.18916
0.17056,0.031289,0.00044345,0.00024707,0.00062084,0.0069179,0.0080329,0.031986,0.017573,0.0019575,0,0,0,0,4.4345e-05,0.0067658,0.17724,0.082242,0.001058,0.00015204,0.00060817,0.0019005,0.00060183,0.048888,0.0071079,0.0037694,0,0,0,0,0,0,0.068946,0.020838,0.0021044,0.040584,0.0023294,0.020709,0.002265,0.043203,0.0026282,0.010148,0.010595,0.010999,0.010478,0.010226,0.011808,0.012454,0.011821,0.037505,0.009875,0.035005,0.026675,0.038511,0.014145,0.039893,0.035443,0.022831,0.031553,0.08994,0.080504,0.03504,0.033213,0.11337,0.10577,0.030445,0.023934,0.094567,0.024701,0.037307,0.023952,0.11518,0.022783,0.016277,0.016961,0.018962,0.019668,0.021011,0.019538,0.017418,0.018734,0.012143,0.017957,0.013931,0.037014,0.012363,0.01818,0.012499,0.036318,0.17631,0.18648
0.047343,0.14715,0.098959,0.00339,0.0019513,0.00097563,0.0022106,0.027416,0.0020192,0.039247,0.030627,0.00010497,6.1749e-06,3.7049e-05,0.0002223,0.0024885,0.010683,0.1179,0.044774,0.019327,0.0020686,4.9399e-05,2.4699e-05,4.9399e-05,0,0.00078421,0.00019142,0,0,0,0,0,0.089964,0.0105,0.0030078,0.085488,0.0029523,0.011426,0.0033478,0.092932,0.0025116,0.0082708,0.0182,0.017734,0.0083717,0.0086802,0.019787,0.017617,0.0075081,0.028357,0.016657,0.027017,0.022454,0.029669,0.018936,0.027902,0.024212,0.022215,0.019264,0.064215,0.080868,0.025689,0.020769,0.073197,0.071947,0.028383,0.020854,0.054343,0.024656,0.027927,0.020852,0.051027,0.02102,0.021407,0.013101,0.012472,0.02368,0.022661,0.012519,0.013005,0.02207,0.0092034,0.009118,0.0088846,0.088055,0.0089912,0.0096058,0.0097553,0.07426,0.17491,0.22335
0.080759,0.037037,0.014461,0.0030728,0.001944,0.0061519,0.0024269,0.021842,0.082126,0.00094066,0.0012103,0.00065219,0.00044525,0.00058321,8.1524e-05,0.027072,0.2047,0.030358,0.0036372,0.0033989,0.0092185,0.0022952,0.00070863,0.03017,0.031406,0,0,0,0,0,0,0.0032986,0.092212,0.0088429,0.0032389,0.082016,0.003555,0.0083812,0.0034493,0.079434,0.0031618,0.0088462,0.020997,0.021753,0.0097474,0.008701,0.018948,0.019156,0.0092946,0.038021,0.015224,0.033257,0.026823,0.032376,0.012139,0.030863,0.026214,0.025568,0.022925,0.1037,0.098158,0.016724,0.014668,0.093009,0.10946,0.021501,0.028898,0.048744,0.0268,0.016858,0.023582,0.048355,0.030777,0.024164,0.012537,0.011863,0.021941,0.02238,0.011685,0.010892,0.025618,0.008976,0.0091397,0.0069515,0.073318,0.0075365,0.0069988,0.007689,0.07588,0.14815,0.20617
0.12471,0.016246,0.0037525,0.0018221,0.0037398,0.0067406,0.015252,0.066431,0.1028,0.0038927,0.0006371,0.00025484,0.0075242,0.012035,0.0045808,0.080556,0.083212,0.0097286,0.00075815,0.00010194,0.00067533,0.0022681,0.0039755,0.036041,0.0085117,0.00051606,0,0,0.0014016,0.0005288,0,0.0013061,0.073402,0.0096428,0.0035186,0.070302,0.0026496,0.0089243,0.0032112,0.063566,0.0028121,0.0088929,0.02016,0.021182,0.0087646,0.0088246,0.018738,0.019051,0.007936,0.040179,0.019636,0.042004,0.026321,0.037271,0.016518,0.039766,0.026087,0.030676,0.043823,0.10971,0.10614,0.025317,0.033894,0.12277,0.09761,0.028452,0.032979,0.068127,0.027437,0.025173,0.034748,0.072221,0.028368,0.025912,0.012936,0.013981,0.024598,0.022122,0.013148,0.013509,0.025749,0.0091013,0.0089728,0.0097305,0.055203,0.0084653,0.0087445,0.0095865,0.060285,0.15401,0.18281
0.041292,0.080104,0.054878,0.0087649,0.008046,0.0059751,0.0098201,0.062112,0.052998,0.0073865,0.0001385,1.9785e-05,3.2975e-05,6.5951e-06,0.00012531,0.068272,0.022014,0.025404,0.0043462,0.0067468,0.024666,0.015248,0.0024006,0.042591,0.031782,0.0038581,0,0,0,0,0,0.020972,0.038907,0.0077095,0.0014202,0.040997,0.0017823,0.0079406,0.0016185,0.034721,0.0011847,0.0058733,0.015333,0.0145,0.0057536,0.0049749,0.013046,0.011831,0.0044538,0.046469,0.018894,0.043701,0.018878,0.037628,0.014235,0.037476,0.020728,0.048644,0.043561,0.12259,0.12002,0.039675,0.030524,0.12284,0.13568,0.03946,0.033292,0.080773,0.029062,0.026689,0.024142,0.084743,0.034913,0.022736,0.011476,0.011747,0.019729,0.018891,0.010816,0.012199,0.025216,0.010582,0.0060927,0.0095708,0.030938,0.008835,0.0061906,0.0098701,0.034192,0.19653,0.11531
0.1432,0.079212,0.050048,0.003699,0.0026385,0.0020891,0.0012202,0.016968,0.08514,0.0063438,0.0043059,0.00011499,9.5828e-05,0.00019166,0.00025554,0.048777,0.0637,0.011915,0.0019932,0.0029196,0.0064077,0.0073404,0.0028812,0.026653,0.024743,0.0020763,0,0,0,0,0,0.0050725,0.13519,0.026671,0.0068411,0.038512,0.0066616,0.026763,0.0058678,0.039986,0.0066881,0.015029,0.014888,0.016824,0.014049,0.013745,0.01487,0.015384,0.014746,0.030238,0.0195,0.026832,0.023087,0.02723,0.013746,0.024927,0.02409,0.032166,0.032209,0.038344,0.054328,0.027607,0.024992,0.038246,0.054462,0.027032,0.022473,0.031936,0.024003,0.020341,0.020993,0.031897,0.02635,0.017759,0.015423,0.015577,0.014991,0.016305,0.016017,0.016215,0.01824,0.011309,0.025625,0.008857,0.03515,0.0091163,0.025996,0.01069,0.037963,0.18507,0.26845
0.13508,0.077761,0.082141,0.023706,0.031464,0.0046059,0.0017985,0.011831,0.038107,0.00023186,8.7731e-05,0.00078331,0.0070686,0,0,0.016124,0.03493,0.039347,0.022365,0.01299,0.02877,0.0015666,0.000188,0.011411,0.0056461,0,0,0,0,0,0,0.011994,0.031235,0.004663,0.00093316,0.035641,0.00097859,0.004837,0.0013798,0.033237,0.00054083,0.0029094,0.010045,0.010076,0.0035589,0.0043457,0.0094506,0.0083551,0.0026309,0.033777,0.010604,0.04493,0.014615,0.033097,0.0086599,0.029905,0.013091,0.026036,0.038463,0.16,0.13194,0.024024,0.021568,0.1292,0.13057,0.032513,0.038837,0.1574,0.023697,0.023387,0.019658,0.10936,0.024762,0.021394,0.012012,0.012292,0.017187,0.014494,0.0092001,0.010682,0.019682,0.011724,0.0033662,0.010682,0.026636,0.0086506,0.0025343,0.010637,0.029707,0.12407,0.099117
