0.341,0.94745,0.26717,0.90452
0.13734,0.97147,0.15388,0.93707
0.35116,0.95015,0.090636,0.86564
0.62929,0.91332,0.095368,0.82977
0.5597,0.91743,0.074369,0.8254
0.42311,0.90808,0.13633,0.86171
0.24038,0.94279,0.31969,0.94017
0.69913,0.90717,0.074731,0.81126
0.40297,0.94291,0.12042,0.85392
0.78847,0.8693,0.094058,0.78739
0.37181,0.94282,0.13627,0.86658
0.5795,0.92981,0.10292,0.82766
0.73009,0.86773,0.11398,0.81372
0.60306,0.9145,0.065675,0.80863
0.89,0.8628,0.077651,0.76142
0.66415,0.84268,0.097963,0.81163
1.0909,0.81821,0.073703,0.72612
0.67056,0.91719,0.069882,0.78952
0.61422,0.92043,0.081311,0.8157
0.2815,0.94594,0.12953,0.89481
0.66917,0.92491,0.070001,0.8073
0.76902,0.88729,0.065222,0.78266
0.21936,0.98185,0.14462,0.91846
0.41333,0.94663,0.092173,0.86575
0.2862,0.9346,0.1273,0.88046
0.37318,0.90242,0.12353,0.85386
0.71411,0.87466,0.092243,0.8066
1.0268,0.83837,0.067865,0.77009
0.37927,0.91901,0.14598,0.90048
0.25584,0.91908,0.17177,0.91282
0.17398,0.9722,0.15735,0.93197
0.42704,0.87969,0.13952,0.87518
0.22818,0.95075,0.14139,0.91048
0.57733,0.89684,0.13251,0.89469
0.82828,0.8283,0.10264,0.81212
0.32366,0.89134,0.21319,0.88126
0.65247,0.9176,0.11416,0.8268
0.62653,0.84542,0.13214,0.83341
0.24618,0.94207,0.15163,0.90457
0.25021,0.94751,0.13823,0.91269
0.3893,0.90063,0.12988,0.86799
0.55575,0.92954,0.093008,0.8085
0.39628,0.94706,0.097724,0.88374
0.54087,0.88382,0.13518,0.85621
0.49816,0.90423,0.13309,0.87004
0.42475,0.916,0.11794,0.87166
0.41759,0.94616,0.13286,0.88201
0.23311,0.94236,0.15262,0.91628
0.47507,0.91282,0.21235,0.91371
0.27435,0.93822,0.16386,0.9063
0.25244,0.92095,0.28099,0.9167
0.1963,0.97145,0.13255,0.92125
0.13995,0.9674,0.17874,0.93838
0.07836,0.94909,0.26875,0.96431
0.25822,0.88248,0.2731,0.91588
0.57237,0.91364,0.1298,0.85697
0.25581,0.93692,0.20178,0.90141
0.11487,0.97053,0.20992,0.94822
0.086959,0.97963,0.2385,0.96111
0.34042,0.91922,0.12764,0.87337
0.23917,0.94038,0.1678,0.90297
0.36449,0.90572,0.11642,0.85441
0.24675,0.93802,0.162,0.91253
0.26496,0.92003,0.16847,0.91446
0.22732,0.92378,0.26548,0.9279
0.13082,0.95239,0.22366,0.94821
0.47007,0.88729,0.16138,0.84654
0.87657,0.87793,0.079512,0.81903
0.25878,0.94085,0.17532,0.90941
0.29748,0.92393,0.1513,0.89211
0.070241,0.97869,0.1982,0.96725
0.44818,0.93726,0.10865,0.83928
0.17107,0.96003,0.17391,0.92967
0.23167,0.94338,0.14402,0.912
0.53299,0.86975,0.10432,0.82555
0.22441,0.95775,0.1353,0.90801
0.18652,0.91709,0.24607,0.93583
0.29456,0.92627,0.17579,0.90284
0.27713,0.88421,0.21185,0.90345
0.18343,0.92788,0.31342,0.93765
1.1628,0.78676,0.056784,0.729
0.31521,0.9453,0.1228,0.88899
0.18573,0.93175,0.25705,0.9233
0.23057,0.90447,0.22069,0.92753
0.22438,0.9268,0.17953,0.92433
0.32637,0.92003,0.23265,0.8944
0.23832,0.9427,0.19294,0.91495
0.48139,0.94202,0.082504,0.84384
0.16233,0.81454,0.57084,0.94982
0.20334,0.95593,0.14197,0.93136
0.137,0.95323,0.2378,0.94705
0.39742,0.90392,0.15897,0.86148
0.27396,0.92611,0.21254,0.91956
0.35659,0.92577,0.13435,0.88808
0.30727,0.93229,0.12437,0.87868
0.27181,0.94735,0.18694,0.88484
0.37386,0.92863,0.20141,0.87575
0.43675,0.9058,0.096776,0.84557
0.39382,0.87338,0.13711,0.85657
0.32198,0.88204,0.17871,0.88357
0.15735,0.96034,0.2222,0.94269
0.53006,0.84161,0.14415,0.84786
0.52644,0.89613,0.091456,0.82919
0.36967,0.88991,0.18989,0.88147
0.3305,0.90891,0.19327,0.89155
0.42234,0.93039,0.1381,0.86573
0.22879,0.94223,0.1411,0.90758
0.22869,0.9031,0.21799,0.92159
0.32569,0.92024,0.21387,0.89127
0.31948,0.93809,0.15682,0.8776
0.2318,0.91831,0.22083,0.91926
0.43194,0.84233,0.19062,0.89227
0.25261,0.94522,0.15415,0.9095
0.14864,0.91378,0.26042,0.9482
0.16757,0.9687,0.14661,0.93458
0.23461,0.95839,0.12218,0.91004
0.22475,0.95975,0.19103,0.91856
0.36492,0.94111,0.097108,0.87039
0.40795,0.81315,0.27367,0.89401
0.25822,0.90114,0.30715,0.92265
0.78512,0.88124,0.07343,0.8018
0.30687,0.91986,0.17889,0.9189
0.32071,0.87267,0.23071,0.89628
0.90987,0.88351,0.079354,0.78664
0.29497,0.9256,0.14936,0.90301
0.32671,0.93197,0.16908,0.90407
0.058364,0.98763,0.17554,0.97104
0.64189,0.82623,0.13756,0.84785
0.51669,0.93833,0.14916,0.87435
0.83984,0.83343,0.13886,0.83069
0.88958,0.87166,0.096433,0.81611
0.85677,0.81419,0.096389,0.79774
0.80838,0.83347,0.12656,0.84052
0.75126,0.8904,0.089263,0.81948
0.69882,0.9459,0.095978,0.85173
0.62132,0.92791,0.11999,0.83253
0.68071,0.94262,0.079484,0.81297
0.85363,0.91083,0.079855,0.79924
0.94314,0.9089,0.086167,0.80408
1.0096,0.86031,0.06857,0.76295
0.50468,0.89601,0.22129,0.90202
0.62527,0.85925,0.16551,0.8758
0.51977,0.91127,0.13084,0.88974
0.67884,0.94427,0.11743,0.8425
0.71179,0.92701,0.094761,0.8218
0.70764,0.90864,0.092352,0.82928
0.74787,0.88492,0.1128,0.83074
0.34957,0.93386,0.1685,0.91618
1.3493,0.82185,0.049996,0.69614
0.66146,0.86995,0.095118,0.82648
0.62708,0.94653,0.15056,0.86941
0.3379,0.93497,0.13999,0.92626
0.60367,0.92132,0.10122,0.83832
0.76202,0.90982,0.076328,0.82441
0.56571,0.89499,0.13621,0.86809
0.78916,0.89224,0.14798,0.84285
0.71343,0.89034,0.1211,0.83447
0.96004,0.87382,0.085493,0.80317
1.1509,0.81433,0.074108,0.77757
0.72932,0.86181,0.10221,0.83544
0.39847,0.93987,0.10915,0.86007
0.027206,0.97886,0.33519,0.99005
0.50288,0.90231,0.13009,0.87932
0.39281,0.90859,0.11125,0.85821
1.0726,0.86675,0.060974,0.76937
0.83548,0.85223,0.086615,0.80058
0.56061,0.87306,0.1365,0.87257
0.82733,0.89468,0.078576,0.80739
0.73862,0.83704,0.10677,0.8309
0.60296,0.81493,0.18719,0.87099
0.97757,0.83217,0.11259,0.79581
0.65964,0.88686,0.15594,0.86133
0.34197,0.84294,0.32209,0.86585
0.60692,0.9022,0.082843,0.83065
0.80759,0.88054,0.080306,0.78936
0.7144,0.8701,0.14626,0.84733
0.76333,0.8447,0.083556,0.77798
0.75022,0.8684,0.1497,0.82627
1.0536,0.80591,0.11055,0.7917
0.80301,0.89297,0.11975,0.83767
0.87969,0.88675,0.10677,0.83082
0.44895,0.95752,0.0876,0.84386
0.64847,0.87505,0.077149,0.79519
0.40813,0.9612,0.097916,0.86344
0.53036,0.9242,0.098098,0.83674
0.34973,0.962,0.16738,0.90664
0.52908,0.91791,0.079904,0.82997
0.75357,0.85355,0.086321,0.77444
0.89513,0.87896,0.095764,0.80448
0.99723,0.90102,0.096038,0.79969
0.57334,0.85687,0.17463,0.89271
0.35339,0.92379,0.14885,0.91013
0.51534,0.95738,0.10546,0.85639
0.8272,0.87044,0.062583,0.77371
0.82286,0.84415,0.068093,0.77601
0.37221,0.92539,0.14912,0.86794
0.89598,0.88412,0.10043,0.78643
0.48146,0.91884,0.13904,0.8773
0.42589,0.91382,0.15691,0.88678
0.71291,0.88904,0.15748,0.85593
0.7222,0.85983,0.27265,0.83191
0.67489,0.90012,0.37874,0.87273
0.60966,0.92206,0.13201,0.85686
0.51661,0.95734,0.26048,0.8795
0.76016,0.84342,0.079093,0.78807
0.58312,0.88839,0.15026,0.87477
0.45417,0.91374,0.11669,0.87229
0.65176,0.86514,0.12363,0.83668
0.5059,0.92654,0.14401,0.8483
0.72426,0.86126,0.067296,0.74979
0.56304,0.94536,0.11596,0.85059
0.76997,0.89963,0.086936,0.80394
0.66608,0.87381,0.11938,0.8188
0.58226,0.88171,0.17098,0.84526
0.73096,0.89457,0.082407,0.80551
0.71391,0.84029,0.14018,0.81378
0.49385,0.89443,0.12045,0.84611
0.38398,0.94937,0.13253,0.86391
0.54305,0.87871,0.090982,0.81286
0.51144,0.94842,0.1271,0.86298
0.36347,0.89813,0.18003,0.8855
0.43702,0.92948,0.14183,0.86924
0.22999,0.94486,0.22404,0.91074
0.33316,0.93789,0.09516,0.86381
0.29614,0.97034,0.17626,0.91244
0.60474,0.86181,0.16868,0.84327
0.67443,0.90463,0.12671,0.85628
0.63738,0.89844,0.14064,0.86878
0.29241,0.96044,0.17452,0.91742
0.94694,0.87214,0.10597,0.81904
0.47955,0.91309,0.16765,0.8895
0.44988,0.9304,0.15733,0.90273
0.69952,0.91072,0.099819,0.84999
0.49339,0.95202,0.11147,0.8657
0.97403,0.86222,0.074551,0.78407
0.91081,0.90077,0.090655,0.82572
0.43477,0.9526,0.10315,0.89602
1.1066,0.86666,0.10994,0.8245
0.52191,0.92349,0.099277,0.87781
0.67665,0.90111,0.10077,0.85392
0.72873,0.91609,0.094154,0.87307
0.65121,0.92904,0.13526,0.86584
0.79967,0.91289,0.11408,0.84426
0.55047,0.94824,0.12285,0.88247
0.70941,0.83377,0.13364,0.83346
0.70878,0.88677,0.10387,0.83039
0.52374,0.92121,0.10639,0.86239
0.74028,0.92145,0.11207,0.84462
1.699,0.8062,0.096207,0.78664
0.82542,0.90829,0.16719,0.85114
0.55329,0.94954,0.1292,0.88254
0.71502,0.91023,0.11403,0.86569
1.0515,0.88857,0.081053,0.81204
0.67114,0.9111,0.10788,0.86037
0.63781,0.92171,0.15128,0.85825
0.58414,0.89999,0.099482,0.83733
0.93155,0.89791,0.12436,0.82144
0.51033,0.93609,0.11044,0.87747
0.58567,0.91,0.090621,0.84774
0.57464,0.92099,0.11014,0.87031
0.74434,0.90288,0.082656,0.83564
0.5178,0.94338,0.10137,0.87227
0.67196,0.94008,0.12214,0.88075
0.75956,0.91223,0.075721,0.81342
0.53319,0.93858,0.094268,0.86842
0.58602,0.90213,0.11403,0.85786
0.551,0.93184,0.15926,0.88359
0.80761,0.90263,0.10725,0.84609
0.57468,0.93142,0.13504,0.89058
0.84201,0.9153,0.10392,0.844
0.97077,0.83712,0.075626,0.79407
0.55259,0.86943,0.16923,0.88256
0.62152,0.93054,0.14328,0.88163
0.48495,0.93948,0.10633,0.87589
0.44964,0.92801,0.12456,0.88391
0.7763,0.89725,0.08602,0.81028
0.68473,0.87938,0.11781,0.83659
0.62715,0.90139,0.10167,0.84806
0.76736,0.92558,0.15006,0.83862
0.83394,0.88963,0.096296,0.82048
0.63819,0.90671,0.088224,0.82691
0.50873,0.92227,0.10857,0.87813
0.96196,0.82931,0.073569,0.77267
0.59537,0.93859,0.15281,0.875
0.46704,0.95088,0.14267,0.88464
0.62584,0.90488,0.15723,0.86289
0.63598,0.90238,0.11048,0.85245
0.60222,0.90474,0.10084,0.8179
0.6329,0.91923,0.097483,0.85568
0.65129,0.94066,0.12452,0.8708
0.66546,0.92099,0.11209,0.87864
0.3812,0.96072,0.11943,0.89609
0.85727,0.83949,0.07854,0.77236
0.67792,0.88516,0.15725,0.84833
0.85041,0.91203,0.085198,0.84135
0.45143,0.93527,0.12188,0.88599
0.92047,0.86572,0.092143,0.78642
0.56097,0.90081,0.13806,0.87353
0.59311,0.92673,0.15471,0.88398
0.69841,0.92793,0.12232,0.86636
0.55471,0.93007,0.13395,0.89373
0.45529,0.95547,0.10169,0.87787
0.57998,0.9126,0.11755,0.86975
0.45622,0.92564,0.12337,0.87037
0.57884,0.88484,0.10868,0.86033
0.65865,0.9195,0.13341,0.8842
0.81315,0.88649,0.10573,0.83598
0.41592,0.94845,0.11857,0.89697
0.67212,0.9223,0.081057,0.84027
0.48187,0.93868,0.11258,0.8827
0.83134,0.90932,0.083553,0.81749
0.53951,0.94245,0.11926,0.86881
0.26248,0.96051,0.15003,0.92357
0.77571,0.91953,0.12374,0.86728
0.80539,0.90366,0.12234,0.84584
0.65091,0.89121,0.11238,0.85463
0.46748,0.93905,0.092267,0.87348
0.63189,0.93419,0.13232,0.84497
0.51804,0.94489,0.081196,0.8482
0.68657,0.91601,0.11784,0.87756
0.894,0.9005,0.097387,0.81181
0.88818,0.88026,0.076787,0.8152
0.55153,0.92491,0.084129,0.84372
0.75951,0.89296,0.09986,0.82378
0.81442,0.89092,0.099254,0.8146
0.53348,0.93296,0.13153,0.87642
1.2683,0.83952,0.068249,0.79507
0.2829,0.95098,0.45758,0.93831
0.3241,0.95056,0.45909,0.93318
0.20797,0.95894,0.34136,0.93775
0.19505,0.96239,0.46675,0.94951
0.2918,0.9628,0.46681,0.93112
0.39104,0.94096,0.35181,0.9218
0.29287,0.95396,0.41019,0.92817
0.341,0.90415,0.50991,0.94044
0.39147,0.96263,0.22706,0.88948
0.34573,0.95638,0.52551,0.92996
0.39899,0.96265,0.34428,0.92953
0.27402,0.95717,0.33951,0.92713
0.33447,0.95255,0.32989,0.91537
0.21996,0.9318,0.55016,0.94687
0.35466,0.95965,0.36952,0.92067
0.26704,0.94612,0.32524,0.92389
0.32206,0.93595,0.50897,0.93678
0.30916,0.94667,0.46647,0.92767
0.22762,0.96305,0.40391,0.93963
0.32078,0.95516,0.4854,0.92544
0.19357,0.95152,0.63599,0.94992
0.19487,0.95411,0.43839,0.94988
0.36594,0.96412,0.27318,0.89755
0.1862,0.94067,0.42913,0.95293
0.37027,0.94626,0.24825,0.89539
0.1633,0.94911,0.70953,0.95615
0.40414,0.96134,0.28521,0.8966
0.32976,0.93712,0.68247,0.93749
0.39191,0.95407,0.36955,0.89915
0.21077,0.96225,0.61658,0.94086
0.34078,0.93303,0.42316,0.91237
0.19775,0.95134,0.51155,0.95574
0.26473,0.95878,0.41056,0.92384
0.26387,0.95667,0.42428,0.93062
0.24783,0.93778,0.45507,0.94398
0.26069,0.93749,0.52259,0.93727
0.26715,0.96446,0.40406,0.93252
0.1996,0.96117,0.39926,0.94526
0.28765,0.95888,0.42942,0.93539
0.22289,0.93053,0.53167,0.95133
0.34751,0.9586,0.3826,0.91291
0.2525,0.95593,0.40428,0.93859
0.27637,0.9581,0.49183,0.93348
0.34389,0.95636,0.35653,0.92174
0.28182,0.95269,0.37656,0.92843
0.38434,0.95127,0.32413,0.90789
0.26263,0.95302,0.46551,0.93772
0.3204,0.94929,0.38826,0.92225
0.29237,0.95427,0.46844,0.93199
0.32897,0.96623,0.35294,0.91772
0.18305,0.964,0.40608,0.94839
0.23753,0.96217,0.39792,0.94098
0.31543,0.96152,0.37495,0.92969
0.26203,0.95696,0.5387,0.94476
0.27943,0.9598,0.51009,0.94519
0.36997,0.96935,0.27329,0.90255
0.39202,0.93778,0.60894,0.93497
0.27372,0.95659,0.37128,0.93307
0.39606,0.94176,0.31742,0.90974
0.37741,0.94565,0.33736,0.92045
0.27136,0.94769,0.56956,0.94096
0.26441,0.96799,0.33137,0.93024
0.24867,0.96506,0.33359,0.9407
0.22574,0.94529,0.49351,0.95528
0.32684,0.95402,0.50085,0.93699
0.32843,0.95395,0.49556,0.92936
0.30659,0.93977,0.39029,0.93128
0.26286,0.95621,0.5179,0.94891
0.26385,0.96336,0.42571,0.93808
0.24239,0.93504,0.61996,0.95225
0.32883,0.95492,0.40893,0.91984
0.23775,0.96988,0.37075,0.94131
0.22836,0.9631,0.49985,0.94805
0.28679,0.95936,0.51907,0.93191
0.19893,0.95098,0.51963,0.95407
0.28277,0.97416,0.34304,0.92926
0.24257,0.95639,0.40757,0.94617
0.18358,0.95599,0.42158,0.94826
0.28583,0.93983,0.28611,0.92067
0.26393,0.95559,0.44658,0.9412
0.24938,0.96311,0.49461,0.94133
0.25004,0.95134,0.53114,0.94005
0.31722,0.95517,0.32319,0.90983
0.26435,0.95243,0.39112,0.93842
0.26009,0.96237,0.45089,0.94027
0.39148,0.9558,0.28648,0.90337
0.40092,0.95525,0.31808,0.90836
0.29751,0.95444,0.36672,0.93319
0.28468,0.95421,0.42865,0.93113
0.23742,0.96418,0.43717,0.94627
0.28749,0.94976,0.41471,0.92716
0.19405,0.97002,0.48681,0.947
0.2424,0.9698,0.3692,0.93769
0.1949,0.94681,0.39865,0.95361
0.21503,0.95406,0.49248,0.94748
0.22193,0.96218,0.41609,0.94768
0.259,0.94604,0.41137,0.94679
0.20691,0.95947,0.40041,0.93985
0.21374,0.95964,0.4781,0.94502
0.29421,0.95778,0.44143,0.92373
0.44103,0.93787,0.096433,0.85591
0.66696,0.90427,0.064373,0.78093
0.69016,0.88937,0.078757,0.80785
0.45112,0.92735,0.07803,0.82322
0.49505,0.90714,0.11335,0.84138
0.2536,0.97824,0.14634,0.8931
0.3514,0.9381,0.11188,0.87276
0.36873,0.93827,0.13059,0.8716
0.49551,0.92994,0.089867,0.83793
0.39056,0.91153,0.13631,0.84711
0.43649,0.90185,0.1177,0.84341
0.32032,0.95014,0.13488,0.86223
0.78466,0.8466,0.062452,0.74758
0.52653,0.85061,0.12561,0.82941
0.39292,0.86416,0.13758,0.84825
0.49274,0.89023,0.10601,0.82261
0.65406,0.92209,0.082269,0.83166
0.61115,0.93547,0.13132,0.84647
0.57898,0.9058,0.074971,0.81244
0.68199,0.87343,0.077718,0.80641
0.40227,0.94194,0.084604,0.84921
0.42923,0.92214,0.13489,0.86915
0.34179,0.9501,0.10292,0.87423
0.34355,0.9253,0.1769,0.88431
0.45025,0.94075,0.090685,0.84525
0.55822,0.8857,0.094749,0.81765
0.83927,0.87652,0.065704,0.77062
0.45151,0.92791,0.095326,0.86001
0.42637,0.93948,0.085296,0.84679
0.34076,0.91577,0.14802,0.87554
0.30186,0.95116,0.13761,0.90818
0.55693,0.84047,0.10826,0.80469
0.3148,0.89961,0.15941,0.88142
0.45691,0.85593,0.11728,0.83097
0.45954,0.92336,0.085413,0.82969
0.30594,0.9394,0.11039,0.86477
0.28868,0.86419,0.20611,0.89163
0.59431,0.87921,0.10719,0.81758
0.66513,0.88732,0.098607,0.81559
0.47898,0.91236,0.16049,0.85196
0.67741,0.82513,0.17507,0.81972
0.33592,0.91631,0.13833,0.86062
0.56036,0.91039,0.087436,0.81757
0.55316,0.9182,0.075131,0.8248
0.30576,0.93725,0.12732,0.88705
0.65802,0.82214,0.098679,0.80538
0.53673,0.9183,0.080508,0.84383
0.39706,0.86102,0.14796,0.84673
0.24486,0.95785,0.14389,0.92118
0.57998,0.92969,0.087929,0.82722
0.28498,0.96796,0.12004,0.89008
0.57034,0.91305,0.087566,0.83103
0.80746,0.79538,0.13346,0.78523
0.20037,0.95834,0.21044,0.92738
0.31595,0.94718,0.11423,0.8793
0.38059,0.94296,0.097246,0.86428
0.68237,0.85985,0.18809,0.82529
0.47678,0.9183,0.082097,0.82845
0.61777,0.86959,0.1017,0.79642
0.35824,0.92182,0.11301,0.85724
0.59386,0.89782,0.08588,0.81273
0.23924,0.95789,0.15651,0.92738
0.32425,0.9234,0.136,0.87832
1.1584,0.69681,0.063081,0.70234
0.43429,0.92418,0.13129,0.86394
0.28405,0.90799,0.24749,0.91044
0.42878,0.93836,0.085082,0.8614
0.44849,0.92947,0.076507,0.82244
0.27047,0.93868,0.12198,0.88155
0.56781,0.89953,0.080875,0.82969
0.21284,0.92479,0.33734,0.91201
0.7247,0.85622,0.081104,0.8016
0.56233,0.89388,0.081754,0.80267
0.79297,0.83872,0.097548,0.79429
0.36691,0.94709,0.09489,0.86899
0.48548,0.88894,0.10706,0.81537
0.39743,0.89788,0.11407,0.84776
0.68314,0.83227,0.094552,0.80281
0.55429,0.92156,0.10274,0.83449
0.22152,0.96561,0.16815,0.91332
0.51716,0.91883,0.083974,0.81211
0.80263,0.90145,0.076698,0.78155
0.28225,0.95672,0.12014,0.90112
0.71897,0.88042,0.073532,0.78202
0.32974,0.95009,0.20382,0.89974
0.24948,0.97672,0.16969,0.92249
0.28867,0.95943,0.21566,0.90941
0.46931,0.89259,0.09431,0.82903
0.51985,0.88038,0.10525,0.82335
0.4077,0.94208,0.1513,0.87847
0.28528,0.948,0.16232,0.91365
0.20791,0.97429,0.12327,0.92909
0.35285,0.9482,0.18189,0.89092
0.34024,0.94638,0.16325,0.90015
0.53119,0.85763,0.11496,0.81976
0.39624,0.94314,0.16394,0.88022
0.28077,0.97508,0.16603,0.91274
0.35482,0.94511,0.098306,0.87168
0.25271,0.94838,0.16019,0.90596
0.3123,0.96344,0.24219,0.91185
0.11887,0.98533,0.28575,0.95829
0.16486,0.92628,0.21857,0.93208
0.141,0.91764,0.30218,0.94543
0.10996,0.94576,0.28479,0.95391
0.12502,0.98611,0.41228,0.96565
0.16018,0.96716,0.19969,0.93731
0.15144,0.97211,0.23748,0.94558
0.14318,0.97609,0.15147,0.93944
0.15414,0.91537,0.25104,0.9322
0.1003,0.9849,0.24209,0.96379
0.13088,0.95299,0.28669,0.94754
0.1162,0.98439,0.37884,0.96154
0.15578,0.97773,0.30929,0.93536
0.13536,0.96909,0.34801,0.95161
0.14817,0.97366,0.27465,0.93973
0.12943,0.9819,0.31309,0.95123
0.064685,0.9144,0.41553,0.97105
0.12757,0.98295,0.34386,0.9616
0.060376,0.94933,0.36056,0.97037
0.13433,0.95598,0.19935,0.93851
0.14776,0.91413,0.32517,0.93751
0.1159,0.96157,0.30624,0.94999
0.16943,0.95791,0.33452,0.94463
0.12255,0.98143,0.22616,0.95857
0.13358,0.92883,0.22526,0.93926
0.14083,0.98367,0.39732,0.96105
0.12088,0.94095,0.26703,0.9468
0.11565,0.98845,0.37828,0.96517
0.12055,0.98394,0.24142,0.96304
0.14243,0.95154,0.24113,0.93966
0.12755,0.95463,0.22305,0.94525
0.1059,0.98215,0.30767,0.95716
0.19391,0.97409,0.23061,0.93395
0.083609,0.9868,0.27345,0.96224
0.097733,0.93838,0.29943,0.9527
0.14857,0.959,0.24102,0.94011
0.12342,0.97781,0.22,0.94622
0.10867,0.91814,0.31654,0.95174
0.16221,0.97821,0.27043,0.9407
0.087102,0.95803,0.24563,0.95987
0.15531,0.92874,0.34505,0.93953
0.12943,0.98372,0.25387,0.95356
0.16903,0.98141,0.27136,0.94251
0.086622,0.92228,0.33832,0.95776
0.13165,0.98664,0.3649,0.95887
0.13701,0.95108,0.31648,0.94244
0.12788,0.93968,0.26372,0.94297
0.11225,0.98828,0.31635,0.96119
0.11518,0.976,0.31005,0.95047
0.15633,0.97161,0.42868,0.94824
0.062796,0.96002,0.36355,0.97264
0.13717,0.97802,0.27144,0.94881
0.15275,0.95744,0.2586,0.94464
0.14825,0.97167,0.35449,0.94999
0.2045,0.93457,0.15767,0.91346
0.14189,0.96669,0.38166,0.9466
0.11562,0.98725,0.46856,0.95911
0.074551,0.89255,0.41575,0.96679
0.10095,0.98788,0.43204,0.9702
0.09569,0.95823,0.46219,0.95868
0.086275,0.97579,0.47222,0.96337
0.21038,0.96834,0.37438,0.937
0.1139,0.93832,0.47844,0.96116
0.061908,0.92715,0.44492,0.97168
0.13046,0.964,0.49167,0.95405
0.13416,0.97077,0.41059,0.94408
0.1469,0.9724,0.25429,0.94032
0.12736,0.95719,0.21083,0.94756
0.15687,0.9144,0.29852,0.93727
0.13564,0.91274,0.27273,0.94077
0.20334,0.97469,0.23015,0.94619
0.24317,0.96587,0.31565,0.93125
0.15561,0.92128,0.21091,0.92928
0.17503,0.91972,0.21009,0.92335
0.12418,0.96741,0.2016,0.95084
0.18458,0.97736,0.31925,0.94706
0.14478,0.95024,0.21973,0.94999
0.066922,0.94644,0.48136,0.9771
0.079218,0.95835,0.48652,0.97616
0.077686,0.98818,0.26851,0.96731
0.12459,0.94642,0.2306,0.95689
0.067586,0.96921,0.38105,0.97153
0.082639,0.9606,0.32416,0.96611
0.23045,0.92695,0.16551,0.92075
0.13779,0.97226,0.44391,0.95746
0.26062,0.9644,0.30698,0.92934
0.19244,0.92832,0.28204,0.92593
0.23247,0.95381,0.21018,0.91623
0.14023,0.92089,0.42299,0.9538
0.33767,0.95053,0.14669,0.89149
0.31932,0.90493,0.16267,0.88069
0.11878,0.90945,0.37927,0.94515
0.13744,0.97865,0.22256,0.94212
0.29548,0.88994,0.18143,0.88379
0.16098,0.95652,0.1472,0.92815
0.1339,0.93411,0.21714,0.93537
0.10369,0.93455,0.30713,0.9518
0.15089,0.93136,0.26237,0.93813
0.20016,0.95204,0.18115,0.91805
0.23522,0.91066,0.20711,0.90083
0.51173,0.90298,0.14858,0.82646
